csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
36736.59375	-23.6015625	1349577320.352539	557.0337524414061	24052.59765625	-29.861328125	891.698917388916	578527454.013443	23611.138671875	-21.845703125	477.2347450256348	557485869.3825111	0.968815	14.915482999999998	0.05512306	0.036271059	0.1129875082	0.0305818556	0.0326811549	0.20833010579999997	0.0048424803	0.0638307978	-0.18611924030000002	0.0833688882	-0.0059315554	0.07783277150000001	0.0960914825	0.0288942588	0.010133315300000001	-0.0394129797	-0.0266507874	0.059067693399999996	-0.1031324574	-0.0862450773	-0.0217264553	0.0450583249	0.12499634890000001	-0.0813280607	0.0946362536	6.95173e-05	-0.0520682432	0.12484588320000001	-0.0195094634	0.0174921416	-0.0948325624	0.026771588	-0.0619225634	-0.0801896908	-0.0149445661	-0.1345274196	0.16429176	0.0380177082	-0.0856224175	-0.012084738999999999	0.0554700117	-0.0868845917	-0.0526539693	0.0093930421	0.0383355243	0.0071927456000000015	-0.23496125129999998	-0.0060041523	-0.1095427044	0.1495519753	-0.052879772900000004	-0.061344335	-0.07337813809999999	0.027275233700000002	-0.0914010771	-0.027749905800000002	-0.0837806696	-0.0435146208	-0.051552410599999994	-0.051079825	0.0310768618	-0.11219313800000001	-0.0549061463	0.1435042466	-0.0214064842	0.0401156021	0.0365536564	-0.1612024575	0.0245132806	0.0446533728	0.1281496685	0.0147060273	0.0256181965	0.0805121142	0.1677609301	-0.06186545	0.0354011776	-0.0110655152	0.0453861849	0.0129349667	0.1024636685	0.05079681900000002	-0.0169396104	0.0025566	4.660000000000081e-06	6.53620356e-06	2.1715600000000753e-11	0.0430767	-0.03606049999999999	0.0013003596602499993	0.00185560208289	0.0108926	-0.0018996999999999987	3.6088600899999963e-06	0.00011864873476	-0.000304595	0.00032827800000000004	1.0776644528400001e-07	9.2778114025e-08	0.000147551	-1.4886000000000006e-05	2.1771297600999998e-08	2.2159299600000013e-10	-3.18454e-05	0.0	0.0	1.01412950116e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36725.015625	-11.578125	1348726772.656494	134.052978515625	24118.67578125	66.078125	4366.318603515625	581710521.4410553	23676.912109375	65.7734375	4326.145080566406	560596167.0350685	0.924234	14.229138	0.01961193000000001	0.0201871515	0.0309775239	-0.0472693307	0.0055977156999999994	0.0475342661	0.0078377073	0.0914389107	-0.10262197070000001	0.1165176478	-0.0401862575	-0.0508278053	-0.0014118754	-0.1244618267	0.0304386245	0.0899830149	-0.011475023300000001	0.04671302980000002	0.0763908493	-0.0748239857	0.1109659562	-0.019763646	0.0934864582	-0.004946471	-0.1855425357	0.0582702962	0.012356328799999998	-0.0205663911	-0.026899105099999997	0.25776458280000003	-0.0686589348	0.0461230623	0.012489666299999999	0.1006303872	0.0067904654	0.0277152947	-0.045268141500000005	0.052280392599999996	-0.0039448109	-0.0538116243	-0.0105261269	-0.0511167308	-0.0913422973	-0.052621826	-0.0401481276	0.01306534	-0.058109727300000004	0.0098123714	-0.12297681810000001	0.1106547506	-0.10397154410000001	0.058518291500000014	-0.0559901125	-0.0078858175	0.1050066343	0.0642305103	0.08975317349999999	-0.055110716	-0.0972362471	0.0778184414	-0.0396371156	0.10541769919999999	-0.09357674369999999	0.0255313894	0.0681946066	-0.24745249260000002	0.0287443392	-0.0092349502	-0.17639559629999998	-0.1283776445	-0.0223404754	-0.0784732717	0.0426522605	-0.1265996766	0.0118909879	-0.0626889658	-0.0336255468	-0.09011200039999999	0.053315114000000004	0.0569719765	0.1009072399	0.0455956625	-0.025306205099999996	0.00254707	-9.530000000000217e-06	6.487565584899999e-06	9.08209000000041e-11	0.0424735	-0.0006031999999999983	3.638502399999978e-07	0.0018039982022500004	0.0128838	0.0019911999999999985	3.9648774399999935e-06	0.00016599230243999994	-0.000408332	-0.00010373699999999996	1.0761365168999992e-08	1.6673502222399994e-07	0.000383974	0.00023642300000000004	1.4743603267600004e-07	5.589583492900002e-08	-3.18454e-05	0.0	0.0	1.01412950116e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36874.6484375	149.6328125	1359739697.3892212	22389.97857666016	24157.109375	38.43359375	1477.141128540039	583565933.3557129	23732.58984375	55.677734375	3100.010105133057	563235820.6916656	1.041917	16.040934	0.04979865	0.0480464134	0.0315469853	-0.024687465699999998	0.0662994006	-0.0292332254	0.010487699199999999	0.09069573310000001	-0.0038597765000000003	0.1529058107	0.0241343357	0.0496083664	0.1023937775	0.048886689299999994	-0.1086428126	0.0013616042999999999	0.1393258075	0.14606873369999998	0.041456623399999996	-0.021991196299999998	0.1199318192	-0.0583565962	0.0360287366	0.038077595299999996	0.09856122460000001	-0.005575799300000001	0.09718119509999999	3.15251e-05	-0.0932508246	-0.1469914107	-0.058193051399999994	0.011135321200000001	0.0628398775	-0.1561595958	-0.11307476150000001	-0.0011776088	-0.0604557314	0.0361463113	-0.0254793764	-0.046646116200000004	-0.0414956796	-0.0905446794	-0.1688098588	-0.0717749118	0.1404611373	0.0089316404	0.0226921541	0.0298913656	-0.1055586194	-0.0062161238	-0.133905771	-0.09163331109999999	-0.0622188171	0.021012347400000003	-0.1128282982	-0.1469001357	0.1005722416	-0.0974119655	-0.0468739166	0.0631240838	-0.053623856100000006	0.1486335984	-0.0102630753	-0.0035408805	-0.1373789783	0.0671172038	-0.0439415584	0.1176501727	0.1254262831	0.0481067244	0.1007046534	-0.015456379499999999	0.024639002400000002	0.160654462	0.0481517648	-0.0137899545	-0.07572686769999999	0.1653953649	0.0027033989	0.0702522293	0.0992961682	0.040295756	-0.0335495105	0.00254707	0.0	6.487565584899999e-06	0.0	0.0140031	-0.028470400000000007	0.0008105636761600003	0.00019608680961	0.015803399999999995	0.002919599999999996	8.524064159999977e-06	0.00024974745155999993	-0.000776505	-0.0003681730000000001	1.3555135792900008e-07	6.029600150250001e-07	0.000383974	0.0	1.4743603267600004e-07	0.0	-3.18454e-05	0.0	0.0	1.01412950116e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36695.109375	-179.5390625	1346531052.0432131	32234.274963378906	24131.587890625	-25.521484375	651.3461647033691	582333534.1229591	23710.787109375	-21.802734375	475.3592262268066	562201425.3461037	1.007927	15.517634	0.082550323	0.0460576346	-0.0029617758	0.0216664086	0.033668675	0.0116828614	0.037889785499999995	0.042157062800000006	-0.1689334686	0.0533380442	0.0505414758	0.1816651033	0.1005011482	-0.1151226682	-0.0043781893	-0.0546307953	0.0289159841	-0.0370579397	0.06991898740000001	-0.2113266116	0.0727293621	-0.0158786115	-0.046118766	0.1535192206	0.09192825939999999	0.0154478735	0.0713425393	-0.0924050096	-0.0363744516	0.0407274591	-0.0673170465	0.0522118992	0.0548148889	0.055660172699999996	-0.0382129271	0.0394131285	0.0107301997	0.0981493432	-0.0502264321	0.011590805400000001	-0.037733767	-0.0065512267	-0.0600925982	-0.10708413	-0.036345271400000004	0.0329963802	-0.0323273157	-0.0419838774	-0.0946193043	0.146660593	-0.025593002099999998	-0.153479368	-0.0537736452	0.219826689	0.010616883200000002	-0.0091755698	-0.033994880899999996	0.0137854876	-0.2195292348	0.0542923502	-0.0010173139999999998	0.0068205161	0.0809635296	-0.1191389551	-0.1377372956	-0.037787921099999996	-0.0330300473	0.0681662454	-0.0343409838	0.005320260500000001	0.06302482179999999	-0.029841238	0.0396362568	-0.045805106100000006	0.027627603599999998	-0.1519440222	0.0287058071	-0.0307486641	-0.0010029969	-0.09433749640000001	0.0976313259	0.0349085778	-0.041629366099999995	-0.00016952299999999998	-0.002716593	2.8738047528999995e-08	7.379877527648999e-06	0.0530776	0.0390745	0.00152681655025	0.00281723162176	-0.00642583	-0.02222923	0.0004941386663928998	4.1291291188900014e-05	-0.000405905	0.00037060000000000006	1.3734436e-07	1.6475886902500002e-07	0.000383974	0.0	1.4743603267600004e-07	0.0	-3.18454e-05	0.0	0.0	1.01412950116e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36858.59375	163.484375	1358555933.227539	26727.140869140625	24137.884765625	6.296875	39.650634765625	582637480.9585915	23656.505859375	-54.28125	2946.4541015625	559630269.4746437	1.070791	16.48547	0.098013273	0.037867967999999995	-0.0652723564	0.1188833531	0.004836682	-0.0454401341	0.009281899	0.0545010533	-0.0653059545	-0.0480441828	-0.054515305	0.086299197	0.2282948314	-0.1887775491	-0.024255445	0.0343280485	-0.1609060942	-0.1522612034	-0.0574487792	0.058056530700000004	0.11385667769999999	-0.0742714868	0.11484411060000001	0.0945079044	0.18519014670000009	0.1274759546	0.071324388	0.0309791258	-0.0008659682000000001	0.19105619640000002	0.027140471099999997	-0.12103413210000001	-0.0697565427	-0.0689293664	-0.0432100757	0.1588064126	0.0869974265	-0.0755127919	-0.014462381399999997	0.14143877300000002	-0.0157088668	0.025992910600000002	-0.0022532245	-0.0269782321	0.085989735	-0.0642677262	0.042613451600000005	0.0277941348	-0.0503989792	0.096111725	0.0260738461	-0.0269371675	-0.22918346850000001	0.1782382448	0.1318079854	-0.0015121357	-0.1791635939	-0.004967588	0.024554917599999997	0.0620607802	0.17328835050000002	0.07229673910000001	-0.0959419365	-0.0769821631	-0.1611112567	-0.0873219288	-0.1668363516	-0.1829618504	-0.027902042400000004	-0.0030013388	-0.0136000373	-0.1377586002	-0.1158911037	0.1495522125	-0.08502334800000001	-0.00041707589999999997	0.075623667	-0.00033368739999999997	-0.0534069078	-0.037549858	0.0959136145	0.0294457954	-0.049506407599999996	0.00254707	0.002716593	6.487565584899999e-06	7.379877527648999e-06	0.106071	0.052993399999999996	0.0028083004435600005	0.011251057041	0.0291831	0.03560893	0.0012679958957448998	0.0008516533256099998	-0.000539792	-0.00013388699999999996	1.7925728768999988e-08	2.91375403264e-07	0.000383974	0.0	1.4743603267600004e-07	0.0	-3.18454e-05	0.0	0.0	1.01412950116e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36887.828125	29.234375	1360711863.779541	854.648681640625	24161.798828125	23.9140625	571.8823852539062	583792522.6107826	23675.02734375	18.521484375	343.0453834533692	560506919.7273102	1.394742	21.472881	0.29444736	-0.17915466079999998	0.027898449199999998	0.0773386862	0.048942402999999995	-0.035927116	0.062110592699999995	0.09834035210000001	0.1077881873	-0.0409380365	-0.0088400241	-0.011751278700000001	0.1131353159	0.07912746400000001	0.0023285101000000002	-0.0131299177	0.08821369999999999	-0.0047541338	0.0781066148	-0.0143044092	0.19214079879999998	-0.0400191461	0.0487717997	0.0306365398	0.008577875799999999	-0.0851094423	0.021169557599999996	-0.034400605	-0.024810707400000003	0.0637757236	0.0282466354	0.0230561901	-0.024919585	-0.0652891654	0.059228036799999995	-0.14241523960000002	0.1005998981	-0.0558915309	0.0745293462	0.076024335	0.1682237886	0.0224633876	-0.076729043	0.0756196577	0.05700522860000001	0.0240340333	0.056826724599999996	0.030686851600000002	-0.0735725592	-0.10920601220000001	0.0300349915	-0.0087759254	-0.072452905	0.052672896399999995	-0.0848521176	-0.042975298499999995	0.046241902300000005	0.0185645996	-0.0514073913	0.0758443224	-0.010646039599999999	0.1744179371	-0.0472079125	0.017212836699999998	-0.0338796991	0.0181385877	0.023742739	0.0579978753	-0.0865726278	-0.0079295944	-0.0142804681	0.0094991525	-0.0310779708	0.0206048976	0.08708242050000001	-0.0073416383	-1.46429e-05	0.1320966854	-0.0081523724	-0.0163001794	0.0941439642	0.02391924	-0.0571422589	0.00259221	4.514000000000037e-05	6.7195526841000014e-06	2.0376196000000336e-09	0.031816500000000004	-0.0742545	0.00551373077025	0.0010122896722500002	0.119755	0.0905719	0.008203269069610003	0.014341260025	0.00136486	0.001904652	3.627699241104001e-06	1.8628428196e-06	0.000383974	0.0	1.4743603267600004e-07	0.0	0.0006550190000000001	0.0006868644000000001	4.717827039873601e-07	4.2904989036100006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36839.0625	-48.765625	1357116525.8789062	2378.086181640625	24145.64453125	-16.154296875	260.9613075256348	583012149.829483	23705.4921875	30.46484375	928.1067047119141	561950359.8516235	1.309766	20.164635	0.17188879999999998	0.0005031991	-0.0355765878	-0.0059050082999999995	0.0794363282	0.0047697055	0.0358219518	0.08846686570000001	0.022086589	0.0888727125	-0.0022983407	0.0329722359	-0.0384604635	0.0825411362	-0.0038673604	0.08404132439999999	0.130092184	-0.1276328563	-0.0135946675	-0.017651785700000002	0.0092291264	-0.0027823355	0.026345122400000004	0.1088679688	0.0317570669	0.057991854	-0.12355839240000001	0.064277101	-0.0378438735	0.1181358326	0.1256557968	-0.0258441493	0.0556260039	0.0857971089	0.046977314400000005	-0.0781435467	-0.0863250148	0.14553209849999998	0.0174572455	0.0084907012	-0.013241461999999999	-0.0419799904	-0.11018238609999999	-0.0051039616	-0.042845867	0.11999537369999999	-0.0066683396	0.0076368501	-0.0973416369	-0.0445296527	-0.0951147059	-0.0216199658	0.06616866589999999	-0.021632266	-0.0327820889	-0.0388971619	0.0950278093	0.2105286679	-0.0128583129	-0.0050744179	0.0751314135	0.09165970640000001	-0.0489566588	-0.07561002139999999	-0.016321323000000002	-0.052500707599999995	-0.0721773684	-0.1297456943	-0.044999337699999996	-0.1435595517	0.060937419699999995	0.1550094076	-0.0800313708	-0.1079740967	0.1449725395	-0.05377193809999999	-0.10956674849999999	-0.0362020183	0.04450195690000002	0.1013133827	0.0923233333	0.0183408808	-0.0644997188	0.00257126	-2.095000000000005e-05	6.6113779876000015e-06	4.3890250000000204e-10	0.061965699999999985	0.030149199999999987	0.0009089742606399992	0.0038397479764899992	0.06905210000000002	-0.05070289999999998	0.002570784068409998	0.0047681925144100025	-0.000147904	-0.001512764	2.288454919696e-06	2.1875593216e-08	0.000383974	0.0	1.4743603267600004e-07	0.0	0.00034746800000000003	-0.00030755100000000004	9.458761760100004e-08	1.2073401102400006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36791.1640625	-47.8984375	1353589753.0737915	2294.2603149414067	24117.033203125	-28.611328125	818.608097076416	581631290.5206338	23638.46875	-67.0234375	4492.141174316406	558777204.8447267	1.003577	15.450669	0.042705758	0.0192827009	0.0059789726	0.10022923730000001	0.1273201551	0.011006096000000002	0.0219820807	0.13300603589999999	-0.0769943408	-0.0130478762	-0.08706095050000001	-0.032367432200000004	-0.0582430524	0.06441189509999999	0.0428346513	0.031823955	-0.0552635881	-0.0881372058	-0.1687913572	0.0989673258	0.036191012200000004	0.0205979851	0.1051398667	-0.0822949939	0.0476686654	-0.0482325178	-0.1708103958	0.0837337992	-0.024993417200000003	0.0237323473	-0.17801513989999998	-0.11146331289999999	0.1276395465	-0.0006339443	-0.047927209000000005	-0.0161963705	-0.0983869169	-0.1042945341	-0.0615132329	0.1014566464	0.0317266737	-0.0224909975	-0.0763961561	-0.0225102112	-0.0172908264	0.0248544248	-0.023132916200000003	0.051578829400000005	-0.1333113963	0.0782780142	0.011528088799999999	0.0845956945	0.0298157824	-0.1187939216	-0.0403548225	0.052702919400000006	-0.08574335960000001	0.0766583672	0.1109252005	-0.0931993578	0.1043780325	0.0968155455	-0.0771376542	0.1008494946	-0.0021074753	0.0772430018	0.0044374944	-0.1027081833	0.0596725574	0.0888490308	0.032931797799999996	-0.23475320309999997	0.0333527008	-0.0770531229	0.07815923799999999	-0.0715327078	-0.0095274741	0.1435346709	0.1619159263	-0.1665221686	0.0904527076	0.0127227994	-0.07154294259999999	-0.000777948	-0.003349208	6.05203090704e-07	1.1217194227264004e-05	0.0632097	0.001244000000000002	1.547536000000005e-06	0.003995466174089999	0.0718701	0.002817999999999987	7.941123999999927e-06	0.005165311274010001	0.000500421	0.000648325	4.203253056250001e-07	2.50421177241e-07	0.000383974	0.0	1.4743603267600004e-07	0.0	0.00028990200000000003	-5.7566000000000004e-05	3.313844356e-09	8.404316960400003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36820.03515625	28.87109375	1355714988.907486	833.5400543212891	24110.9453125	-6.087890625	37.06241226196289	581337683.8623657	23597.986328125	-40.482421875	1638.8264808654785	556864958.7423744	1.120211	17.246315	0.116326308	-0.0797117988	0.0311329328	0.048013355099999995	0.0200888248	0.0586255649	0.09328036710000001	0.05686088490000001	0.020021463899999998	-0.0360469159	-0.0648903199	-0.009925653199999999	0.028233304900000002	0.1918466946	-0.0196292321	0.1754082188	0.0048562001	0.0210221419	-0.003098167	0.0697715912	0.16272262210000002	0.1775486874	-0.026367239	0.0436419401	-0.09006677869999999	-0.0535405648	-0.0139153847	-0.0377200954	-0.0336675101	0.0535090088	-0.0233492839	-0.0017062282999999998	0.0080308551	-0.1114807426	0.2096092375	0.042119059	0.044113917	-0.0456610916	0.0383076425	0.0796327623	0.1029802165	-0.040588548599999996	0.0081560073	0.1520568064	0.011933900400000001	-0.034060995	-0.0466990341	-0.0290392484	-0.07955576610000001	-0.0310574189	0.0354964969	0.0447285545	-0.0143058576	-0.067820265	-0.11271322539999999	-0.0274741363	0.2134278888	0.051106896799999996	-0.0031540064	-0.0088830795	0.2255482479	0.0944648119	0.0146687258	-0.0107076165	0.0482365934	0.0314009612	0.0532168379	0.0967570001	-0.0408726983	-0.06548055700000001	-0.0112170143	-0.1878678636	-0.1041964993	-0.0214191175	0.0400370647	0.1529546839	0.1121766641	-0.12573653199999998	-0.3235568219	0.0032763893	0.08853310029999999	0.007077163199999998	-0.07823761629999999	0.00258772	0.003365668	6.6962947984e-06	1.1327721086224001e-05	0.00388771	-0.059321989999999984	0.003519098497560099	1.51142890441e-05	0.115502	0.04363189999999999	0.0019037426976099988	0.013340712004	0.000337701	-0.00016272000000000004	2.647779840000001e-08	1.1404196540099997e-07	0.000383974	0.0	1.4743603267600004e-07	0.0	0.000252487	-3.7415000000000014e-05	1.3998822250000006e-09	6.374968516900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36709.671875	-110.36328125	1347600009.170166	12180.053848266602	24117.521484375	6.576171875	43.246036529541016	581654842.5492897	23662.783203125	64.796875	4198.635009765625	559927308.9180946	1.146869	17.656731	0.035012189999999985	-0.027249754700000003	0.12199355810000001	-0.057740550599999996	0.09535314210000001	0.0557729497	0.051965276799999995	0.0573174819	-0.0565292357	0.0907716591	0.059457469400000004	-0.2032694773	0.0049129776	-0.0493330579	0.0328952808	0.0106579905	-0.0497807901	-0.0406516755	0.0007907417	0.08774702919999999	0.1175273526	-0.045273631200000004	0.028776423500000002	0.1161143833	-0.047733848499999995	-0.1443941169	-0.0197571952	0.004852138	0.014097461	-0.0160607623	-0.0084744729	-0.0349835161	0.0356559119	-0.2575302246	-0.025856675	0.0164026589	-0.0960347229	-0.1297849307	-0.0273142567	-0.09607077	0.0828143601	-0.0966554336	-0.1137832083	-0.0090831548	-0.0326050111	0.0691366855	-0.0496345259	-0.0547557687	-0.0908835244	0.0162589747	-0.0363151187	0.015307639	-0.093000253	-0.16896165300000002	0.1270370314	0.0454002196	-0.054235125599999996	0.0049935527	0.0286580524	0.046586496799999995	-0.017852765	0.19646126530000002	0.029596334	-0.000447994	-0.055591384199999996	0.0014882860000000001	0.1572170739	0.0363565527	-0.0830144231	0.1049726856	0.0642287656	-0.0732773944	-0.0664313745	0.12243750710000001	0.0033755593	0.2446042512	-0.0033919363	0.1308216269	-0.0389556686	0.08078167509999999	0.08656555070000001	0.0014161995	-0.0845511243	0.00258112	-6.599999999999835e-06	6.6621804544e-06	4.355999999999783e-11	0.00392145	3.3739999999999985e-05	1.138387599999999e-09	1.53777701025e-05	0.0968452	-0.018656799999999987	0.0003480761862399995	0.009378992763040002	0.0005585669999999999	0.000220866	4.878178995599998e-08	3.1199709348899993e-07	0.000489409	0.00010543499999999997	2.3952116928099997e-07	1.1116539224999994e-08	0.000252487	0.0	0.0	6.374968516900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36746.63671875	36.96484375	1350315310.1397858	1366.399673461914	24112.66796875	-4.853515625	23.55661392211914	581420756.5711823	23624.8984375	-37.884765625	1435.2554664611816	558135826.1821901	1.130577	17.405907	0.06465349000000001	-0.037531151299999996	0.0577452782	0.0738456235	-0.0058433379	0.020606088600000003	-0.1121898322	0.21576548129999998	0.0361216255	-0.027723443599999998	0.0007798935000000001	0.015687802	0.015337597199999999	0.0839163	0.0573553855	0.10602972029999999	-0.0847083694	0.129045952	0.021622013199999998	-0.10235259570000001	0.1256496997	0.10783770390000001	-0.0473089895	0.0359130154	-0.0894762727	-0.0325346634	-0.0221717781	0.0378969168	-0.00843799	0.044418527199999995	-0.0094064492	-0.048989261799999996	0.1050850966	-0.0268070665	0.016243421	-0.0100913596	-0.0655261692	-0.066586675	-0.0426580637	0.0040327548	0.0809028731	0.0362353938	-0.0618694605	0.0218622249	-0.0185198448	-0.0633866977	-0.0187549829	0.215938193	-0.1216573199	-0.029755811899999998	0.028167245	-0.0319583623	-0.0052719528	-0.0773815694	-0.0641380199	0.0766704588	0.1189996375	-0.1084571677	-0.1581343172	0.0512110041	0.1297066017	0.0310801536	0.0516556857	-0.0135886247	0.044199811	0.0476914405	0.0406272098	-0.014956021000000003	-0.052559091399999994	0.0142049184	-0.0653624321	-0.1623596847	-0.028520812599999997	-0.027282631499999998	0.063407538	-0.0151891152	0.0035580839	0.1011726693	0.10294172189999999	-0.10218968199999999	0.0845511243	-0.0042478315	-0.0904527076	0.00259961	1.8489999999999916e-05	6.7579721521e-06	3.4188009999999684e-10	0.036965	0.03304355	0.0010918761966024998	0.001366411225	0.0864067	-0.010438500000000005	0.00010896228225000008	0.00746611780489	0.000416148	-0.0001424189999999999	2.028317156099997e-08	1.7317915790400002e-07	0.000303063	-0.000186346	9.184718196900001e-08	3.4724831716000005e-08	0.000346781	9.429399999999998e-05	8.891358435999996e-09	1.2025706196099999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36749.765625	3.12890625	1350545273.4924314	9.790054321289062	24110.740234375	-1.927734375	3.7161598205566406	581327794.6495094	23618.921875	-5.9765625	35.71929931640625	557853470.5373535	1.078688	16.607044000000002	0.06171189000000001	-0.1061231543	0.0239071357	0.0128651127	-0.0792879776	0.0702390179	-0.0010269154	0.0630652595	0.0048852776	0.046326935	0.1344323992	0.0359334411	0.037890199	-0.0276025967	0.0060897671999999995	0.1156848781	-0.0193243223	-0.1425828378	-0.0029912185999999997	0.07967620019999999	0.0382977479	0.09571079630000001	-0.0110928097	0.09553002669999999	-0.021695848700000003	-0.0600583929	-0.0106357401	-0.0680114418	0.058265888499999995	0.0354035008	0.0902668609	-0.0376420708	0.0703697744	0.0470871995	0.011419594699999999	-0.1366547498	0.0045816828	0.0801663225	0.0507002389	-0.0227522816	0.10243827130000001	0.04836634	-0.028556597200000002	0.0300993023	0.0233895371	-0.07084021509999999	-0.0646881817	0.0190825977	-0.0546544053	-0.0207722008	-0.031674346299999996	-0.1684302508	-0.0554440054	-0.035041298900000004	0.1317504812	0.0079176987	0.0450260589	0.1552626209	0.0471737907	0.0035084768	0.1050720599	0.0265428302	0.0900939192	-0.0085208872	0.009770975	-0.0794165609	0.0402220586	0.0528619168	-0.0830922606	-0.0144083302	-0.0472708668	0.1637424486	-0.0345096041	-0.0384962679	0.1081076284	-0.0057080698	-0.015333643999999999	0.041536771800000004	0.095957671	0.0277917508	0.082490912	-0.0099026625	-0.0959136145	0.00258772	-1.1890000000000078e-05	6.6962947984e-06	1.4137210000000188e-10	0.0530351	0.016070100000000004	0.0002582481140100001	0.00281272183201	0.111778	0.0253713	0.0006437028636900001	0.012494321284	0.000186181	-0.00022996700000000006	5.2884821089000014e-08	3.4663364761000004e-08	0.000383974	8.091100000000003e-05	1.4743603267600004e-07	6.546589921000004e-09	0.000252487	-9.429399999999998e-05	8.891358435999996e-09	6.374968516900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
