onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
185.9438	0.5083	go	n/a	1.051	correct	right	female
189.452	0.5083	unsuccesful_stop	0.7	0.858	correct	right	female
193.4602	0.5083	succesful_stop	0.75	n/a	n/a	right	male
196.4767	0.5083	go	n/a	1.43	incorrect	right	male
200.9766	0.5083	succesful_stop	0.8	n/a	n/a	right	female
204.9848	0.5083	go	n/a	0.988	correct	right	female
208.5013	0.5083	succesful_stop	0.85	n/a	n/a	right	male
214.0011	0.5083	go	n/a	0.906	correct	left	male
217.0093	0.5084	go	n/a	1.32	correct	right	female
221.5175	0.5083	go	n/a	1.539	correct	left	male
224.5341	0.5083	succesful_stop	0.9	n/a	n/a	right	female
230.0339	0.5083	go	n/a	1.02	correct	right	female
234.0421	0.5083	succesful_stop	0.95	n/a	n/a	right	female
237.5503	0.5083	unsuccesful_stop	1.0	1.018	correct	left	male
241.0585	0.5083	unsuccesful_stop	1.05	1.06	incorrect	right	male
246.0667	0.5083	go	n/a	1.486	correct	right	female
249.0749	0.5083	go	n/a	1.141	correct	right	female
253.5831	0.5083	go	n/a	0.793	correct	right	female
256.5996	0.5083	unsuccesful_stop	1.1	1.116	incorrect	right	male
264.616	0.5083	go	n/a	1.095	correct	right	female
269.6158	0.5084	go	n/a	0.811	correct	right	female
274.124	0.5083	unsuccesful_stop	1.15	0.896	correct	right	female
281.6404	0.5083	go	n/a	1.003	correct	right	female
286.1486	0.5083	go	n/a	0.99	correct	right	female
289.6568	0.5083	unsuccesful_stop	1.2	1.236	correct	right	female
293.165	0.5083	go	n/a	1.271	correct	left	male
297.6732	0.5083	go	n/a	1.165	incorrect	right	male
300.6898	0.5083	go	n/a	1.632	correct	right	female
305.1896	0.5083	go	n/a	0.75	incorrect	right	male
309.1978	0.5083	go	n/a	0.739	correct	right	female
314.2059	0.5084	go	n/a	0.709	correct	right	female
317.7142	0.5083	unsuccesful_stop	1.25	0.787	incorrect	right	male
322.2223	0.5084	unsuccesful_stop	1.3	1.484	correct	right	female
325.7305	0.5084	succesful_stop	1.35	n/a	n/a	right	male
330.2387	0.5083	go	n/a	1.522	correct	right	female
333.247	0.5083	go	n/a	1.217	correct	right	female
337.2551	0.5084	go	n/a	1.119	correct	right	female
342.2633	0.5083	go	n/a	0.786	correct	right	female
345.7715	0.5083	unsuccesful_stop	1.4	1.025	correct	right	female
349.7797	0.5083	go	n/a	1.393	correct	left	male
352.7963	0.5083	go	n/a	1.015	correct	left	male
357.7961	0.5083	unsuccesful_stop	1.45	1.165	correct	right	female
361.8043	0.5083	unsuccesful_stop	1.5	1.276	correct	left	male
365.8125	0.5083	go	n/a	0.995	correct	left	male
374.3289	0.5083	go	n/a	1.341	correct	right	female
376.8454	0.5083	go	n/a	1.19	correct	left	male
381.3453	0.5083	unsuccesful_stop	1.55	1.182	correct	left	male
385.3535	0.5083	go	n/a	2.001	correct	right	female
389.8616	0.5084	go	n/a	0.8	correct	right	female
393.8698	0.5084	go	n/a	0.619	correct	right	female
397.378	0.5084	go	n/a	0.725	correct	right	female
402.3862	0.5083	go	n/a	0.317	incorrect	left	female
409.4026	0.5083	go	n/a	0.717	correct	left	male
413.9108	0.5083	go	n/a	0.875	correct	left	male
416.9274	0.5083	go	n/a	0.737	correct	right	female
421.4272	0.5083	go	n/a	0.749	correct	right	female
425.4354	0.5083	unsuccesful_stop	1.6	0.623	correct	right	female
430.4436	0.5083	unsuccesful_stop	1.65	0.535	correct	right	female
434.4518	0.5083	unsuccesful_stop	1.7	0.496	correct	right	female
