csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
30648.376953125	-54.478515625	2967.908664703369	939323009.8608435	21423.724609375	4.701171875	22.101016998291016	458975976.13834006	20377.357421875	11.75390625	138.15431213378906	415236695.49884415	0.920967	12.707155	0.04112456589999999	0.07863206240000001	0.030155507	0.143124946	0.0114730793	-0.1229035472	0.1346341272	-0.05709697530000001	0.0006260273	0.1039279743	-0.013553485	0.0686349928	0.040073680099999995	-0.0345428763	-0.016807718899999997	0.0029901334000000004	-0.0494934206	-0.0856103811	0.0147978822	-0.0237855164	0.06712240059999999	-7.846229999999999e-05	-0.0705933423	-0.048595415	-0.0299597106	-0.07311994849999999	-0.0563541267	0.22122698870000002	-0.0609432617	0.0520333517	-0.0621995544	-0.0426951379	-0.0877290767	0.1251383547	0.0871217034	-0.0047656172	-0.026835748399999998	-0.1218971615	-0.1202944898	0.0852710534	0.07746301679999999	-0.0511310413	-0.0558620749	-0.0286507875	-0.06345255309999999	0.1145709446	-0.0034591202	0.1171717437	0.0044763141999999995	0.0717480773	-0.0256150265	-0.0897728468	0.0276481043	-0.100265983	-0.08086543139999999	0.0736406334	-0.0180281113	0.0477031755	0.0548856525	-0.016763059	0.0496479564	0.0600939222	-0.0052711856000000005	-0.064771149	-0.0878820106	0.0593036429	-0.0291320046	0.0071738402	0.015316030500000001	-0.0347341589	0.0549501289	-0.048942867800000005	-0.0218082518	0.018632958300000002	0.1279373106	0.05892977870000001	0.07589157070000001	-0.0852775633	0.0314164443	0.10850084369999999	-0.042971532300000004	-0.0165059244	-0.1068510302	0.0426019445	-0.0867371392	0.0179808386	-0.2452128524	-0.12453216380000001	0.035296889500000005	0.0947209777	-0.027123551200000002	0.037314110299999995	0.1228165867	0.0228518419	-0.06291331509999999	-0.0051262040000000005	-0.0604421147	0.0004049319	-0.0451852825	-0.053576765400000004	0.0411256806	0.10540925529999999	0.0608580619	0.0	1.2950900000000005e-05	0.0020282309	1.6772581081000012e-10	4.11372058371481e-06	0.00757394	-0.03375656	0.0011395053430336	5.73645671236e-05	0.014807399999999997	6.4999999999995625e-06	4.2249999999994296e-11	0.00021925909475999995	-2.67058e-05	0.0	0.0	7.131997536399999e-10	-8.479119999999998e-05	-0.00010666549999999998	7.189547597439997e-09	1.1377528890249995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30631.732421875	-16.64453125	277.04042053222656	938303031.165348	21431.630859375	7.90625	62.5087890625	459314801.29251486	20394.02734375	16.669921875	277.8862953186035	415916351.2976227	1.086662	14.993348	0.0621015884	0.0272976174	0.1632541583	0.0381894702	-0.0206595763	-0.0600066722	0.0852074561	-0.0178749887	-0.0117233245	0.0295409702	0.0011360348	0.0760908605	-0.1075851689	0.0432929984	-0.056528399800000004	-0.09646981550000001	-0.0268845827	-0.0131407759	-0.021406018500000002	-0.08151547719999999	0.026704117000000003	-0.1256785642	-0.0148460321	-0.0140651135	0.070370505	-0.0697984589	-0.0220562269	0.11643578019999999	-0.0313246353	-0.2360684611	-0.1144892413	-0.0313053455	0.071259805	0.046169426799999996	-0.1456682157	-0.048071823	0.19056888219999998	0.0604157256	0.0307848821	-0.011383704299999998	0.0651602685	0.14095304150000001	-0.0009967595	0.059955090499999995	-0.033214218399999995	-0.1285514706	-0.1470790106	-0.0184318854	0.06618486650000001	0.13028301	0.0752105025	-0.047804936	0.0444492943	-0.0998590469	-0.0841760376	0.055124625	0.16991252690000005	-0.020423745	0.1103629694	0.08740526960000003	-0.1146123039	0.0296966052	0.0294471126	-0.0391391779	-0.023949917999999997	0.0269525549	0.0798332211	-0.029700460499999998	0.0973930052	0.0437857277	0.033953591	0.0102603414	-0.0509764967	-0.0832198296	-0.0175948676	-0.0037767849	0.1956115215	-0.0865069976	-0.0353315562	-0.0179363258	-0.0030756796	-0.0782862512	0.0813269579	-0.054855410800000004	-0.141268897	-0.2146769754	0.0314670029	0.0244897402	0.0013985007	-0.012639534499999999	-0.0020495733	-0.2102280652	-0.0213060769	-0.0691885167	-0.0411441115	0.0379894113	-0.0325201974	0.0872478514	-0.030764147999999998	0.18559257269999999	0.0818184482	0.10396461130000001	0.0558879609	-0.0084904876	1.35003e-05	5.49399999999995e-07	1.8225810009e-10	3.0184035999999464e-13	0.000547796	-0.007026144000000001	4.936669950873601e-05	3.0008045761600004e-07	-0.00706223	-0.02186963	0.0004782807163368999	4.98750925729e-05	0.000359679	0.00038638480000000003	1.4929321367103998e-07	1.29368983041e-07	0.000131152	0.0002159432	1.7200847104e-08	4.6631465626239994e-08	6.17773e-05	6.17773e-05	3.816434795289999e-09	3.816434795289999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30674.384765625	42.65234375	1819.222427368164	940917880.7496072	21459.69140625	28.060546875	787.3942909240723	460518355.2514801	20398.048828125	4.021484375	16.17233657836914	416080395.9945717	1.066924	14.721007	0.1225268847	0.0672049751	0.1351511707	-0.0637144433	0.0781263296	-0.0785054325	-0.0862137372	0.0978304332	-0.0344492462	-0.0656911925	0.051725745499999996	0.0529994845	-0.1024254959	-0.0500527157	0.0481524626	0.0354221415	-0.0435416173	-0.0644758314	0.1734523374	-0.0175342024	0.0818046442	-0.2512030171	-0.10615107019999999	0.059631368	0.0397418373	0.1527291293	-0.26116542940000004	-0.0054817558	0.0197975678	-0.0603640322	-0.0018474848999999998	-0.1881542829	0.021333763	0.0649418498	-0.035408523	-0.1781316439	0.0612730289	0.0056942312	0.030319906400000006	-0.007588581899999999	-0.1017016675	0.058096170499999995	-0.0854163547	-0.003779244	0.0385163338	0.12196120369999999	0.1243980385	-0.20654216809999998	0.0489220621	0.1360031055	-0.0565874851	0.1392831567	-0.1303844878	-0.1175834402	0.0451801241	0.0476572156	0.09677608720000001	0.1175189542	0.1313069796	-0.13695141619999998	0.013206999399999999	-0.09031916359999999	0.0293665629	0.0583192004	0.07784836690000001	0.0038021413	-0.0046614558	0.043288877999999996	0.1263435926	-0.0778024864	-0.11068761519999999	-0.1102049743	-0.0701087655	0.0661085768	0.0657633757	0.0644185883	0.0392221453	-0.0728310477	-0.1043243228	0.1892278655	-0.0777952646	-0.1368833091	0.13120297890000002	0.1872072095	0.1530554197	-0.0690377477	-0.080452808	0.0907296359	-0.0028215414	0.1719669927	-0.062296732199999996	-0.09484212060000001	-0.031748735	-0.08409593130000001	-0.0820663592	0.0037212273	0.023310201099999997	-0.0176778497	-0.038078688900000005	-0.1607810338	0.0467852851	0.1024636685	0.05079681900000002	-0.0169396104	4.657100000000001e-05	3.30707e-05	2.1688580410000004e-09	1.0936711984900004e-09	0.00884783	0.008300034	6.889056440115599e-05	7.828409570889999e-05	-0.0909045	-0.08384227	0.0070295262387529	0.00826362812025	0.0007299569999999999	0.00037027799999999987	1.3710579728399994e-07	5.328372218489999e-07	-4.38229e-05	-0.00017497489999999998	1.92044656441e-09	3.0616215630009984e-08	0.0	-6.17773e-05	3.816434795289999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30565.525390625	-108.859375	11850.363525390625	934251342.4049416	21420.33984375	-39.3515625	1548.5454711914062	458830959.02174383	20351.73828125	-46.310546875	2144.6667518615727	414193251.0684967	1.111532	15.336493	0.1061658058	0.0162239653	0.1231468999	0.0037769276	0.0797803296	-0.0696238862	-0.004008497299999999	-0.08736776550000001	-0.1030233052	-0.0089214079	0.11254760779999999	0.10926935759999999	0.0212740552	0.1975513836	-0.06516092820000001	0.08004132650000001	-0.0351216153	0.0139789561	0.0440696588	-0.095704459	0.08844533460000001	0.0285733888	-0.1591585814	-0.0524678164	0.024753038999999998	0.0038003553	0.0231178185	0.1135058975	-0.1183856048	0.0878713284	0.0093322886	0.0419103219	-0.021541481600000002	0.2065146103	0.037517486600000004	0.0631833998	-0.025884655	-0.0557189101	0.0773585426	0.057905587599999996	0.035812911499999996	0.1729776544	-0.0025145134	-0.0097947785	0.10534360300000001	-0.16731302050000002	-0.0458310189	-0.0013325532999999999	0.0143824212	0.011664071000000002	-0.0251769975	-0.2493873816	-0.0674612245	0.0503209915	0.0104504835	-0.09168511689999999	-0.10391822710000001	0.0676431668	0.0261202998	-0.1378366198	-0.0876049042	0.07169256	0.09745164869999999	-0.0021649315	0.0420841095	0.12010181130000001	0.2202724136	-0.033613466200000004	-0.04845884599999999	-0.0282091969	-0.037015275099999995	-0.0849116187	0.0004421175	-0.0156132164	0.0476224372	0.1631670463	0.123096312	-0.1553002621	-0.009308284200000001	0.0162224592	0.0175397157	0.0135390028	-0.065163736	-0.0161680753	0.0351644141	0.0325287898	-0.10520512550000001	0.0805856454	0.07191478679999999	-0.0675096597	-0.020625254699999998	0.0692880423	0.0733162928	-0.0487072184	0.0229585457	0.029898642000000007	0.0051390828	-0.0833468138	0.1078842066	0.22806303260000002	-0.0648034188	0.1009072399	0.0455956625	-0.025306205099999996	4.03252e-05	-6.245800000000008e-06	1.6261217550399998e-09	3.9010017640000096e-11	0.0355796	0.02673177	0.0007145875273328997	0.0012659079361599995	-0.0418265	0.049078	0.002408650084000001	0.0017494561022499994	0.000230867	-0.00049909	2.490908281e-07	5.3299571689e-08	6.40829e-05	0.0001079058	4.106618072409999e-09	1.1643661673639998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30658.48046875	92.955078125	8640.646549224854	939942424.6527252	21408.927734375	-11.412109375	130.23624038696292	458342186.73569113	20355.501953125	3.763671875	14.165225982666016	414346459.7636757	0.936502	12.921500000000005	0.0269296602	0.0147488752	0.10383871509999999	-0.0457612777	0.053203143	-0.0615730667	0.0503554141	-0.0764435562	0.09385428230000001	-0.0376584382	0.1209157552	0.08519654759999999	0.0550428817	0.0196239806	0.0847753359	0.0910445983	-0.2089290685	-0.0006248712	-0.1585009649	-0.17106420190000002	-0.0836851689	-0.11588614679999999	0.056549540499999995	0.042238627699999996	0.0022800663	-0.0241645331	-0.12431164300000001	-0.0393100826	-0.057433015999999996	0.0384515916	-0.15353471400000002	0.0471394888	0.1666272092	-0.0058445408	0.0608294651	0.2007983385	-0.0391491847	0.0624099674	-0.0594416879	-0.1080204175	-0.05290212	0.1163453281	0.0365952602	0.008766494	0.0893277936	-0.0069387189	-0.0193308918	-0.0864596489	0.036676987599999995	0.0561575734	0.034619591899999996	-0.071003457	-0.0892513196	0.0145175715	0.008483537	0.006152275	-5.71126e-05	0.0316202139	-0.047746928	-0.0796812533	0.0002110027	0.08017645400000001	-0.0934664597	0.0450696379	0.07770900929999999	0.1494979435	0.0169713372	0.0895643278	0.0274463348	-0.1820540715	0.2362442187	-0.0241711173	-0.0290172895	-0.1783769214	-0.0095305748	-0.0765929451	0.0262942452	-0.0366686134	-0.05759875320000001	0.09113314380000001	-0.10945718130000001	0.15781754380000002	-0.0105860905	-0.0884983775	0.0690816079	0.1270185513	0.11298702	0.038971377	0.15708561710000002	-0.0768099265	-0.1123083024	0.0137570321	-0.1605888601	-0.0089707689	0.0932030586	0.1183698192	-0.06859720799999999	-0.0670366417	-0.054212572	-0.0067581978	0.02003768	0.0992961682	0.040295756	-0.0335495105	-0.00676963	-0.0068099552	4.58278903369e-05	4.6375489826007035e-05	0.0355629	-1.6699999999994494e-05	2.788899999998162e-10	0.00126471985641	-0.0431222	-0.0012957000000000038	1.6788384900000097e-06	0.0018595241328399998	0.0005688140000000001	0.0003379470000000001	1.1420817480900006e-07	3.2354936659600005e-07	0.000102282	3.819910000000001e-05	1.0461607524000002e-08	1.4591712408100007e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30705.943359375	47.462890625	2252.725986480713	942854957.5891457	21415.09375	6.166015625	38.01974868774414	458606240.32128906	20358.76953125	3.267578125	10.677066802978516	414479496.8265533	0.909003	12.542077	0.054355514999999986	0.0334942548	0.1278936467	-0.0456328765	0.059628403899999995	-0.0438221503	0.08054457150000001	-0.0804766205	0.1376895591	0.0411314309	0.1168206926	0.0147470274	0.0164783588	0.0734911009	0.1190470667	-0.10072837890000001	-0.1267409038	0.0803624496	0.0306437968	-0.0580029589	0.058488797	0.160931096	-0.027959925299999997	0.11102633710000001	0.0566131007	-0.031303537	-0.1943468559	-0.0013081605	0.0994122401	-0.0283605535	-0.0587236592	-0.0379947691	-0.0182597154	-0.0904740216	0.1203147461	-0.0583401423	-0.21009067969999998	-0.15177477	-0.048598781900000006	0.0095050182	0.016980786100000003	-0.09799700880000001	0.0385147125	-0.09079951300000001	-0.0736836551	-0.116765461	0.030040067599999998	-0.0390131982	-0.022741141099999997	0.067985611	0.0408599367	-0.1440601655	0.046891068	0.0111251966	0.043619150499999995	-0.0524877858	0.0935527751	-0.012280716899999999	-0.058890835499999995	-0.0332848939	0.18379582760000002	0.09197274720000001	-0.13892238839999999	-0.040388699999999986	0.08853716630000001	0.0749733462	0.0626615328	0.135337608	0.0559608861	0.0954019659	0.047113510899999995	-0.1089298237	0.0315518844	-0.0566379271	0.054349878	0.1494128317	0.0571588952	0.21177311969999998	0.0295604218	0.0605980442	-0.024211964	0.0745343327	0.0326560532	0.1774095786	-0.1027846649	0.0128233746	-0.005977583000000001	-0.1320644335	0.0493102423	0.1141373088	0.048742579800000005	0.1080452725	-0.0081580171	0.009769843	0.136117281	-0.0971092657	-0.1037579479	0.068409526	-0.0009484481	-0.0903002037	-0.0210475233	0.0976313259	0.0349085778	-0.041629366099999995	-0.00330627	0.0034633599999999995	1.09314213129e-05	1.1994862489599996e-05	0.0120051	-0.023557800000000004	0.0005549699408400002	0.00014412242600999998	-0.0364475	0.0066746999999999996	4.4551620089999985e-05	0.00132842025625	0.000220252	-0.0003485620000000001	1.2149546784400006e-07	4.851094350400001e-08	3.76509e-05	-6.463109999999999e-05	1.41759027081e-09	4.177179087210001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30608.462890625	-97.48046875	9502.441787719728	936878000.5267676	21404.529296875	-10.564453125	111.60766983032228	458153874.4207802	20362.60546875	3.8359375	14.71441650390625	414635701.4759674	0.93853	12.949482	0.0304994428	-0.0708693174	0.0894060882	0.0384203526	0.015187233799999996	-0.1049747922	0.086135614	-0.126734362	-0.0364925782	0.021729097599999997	0.029948413700000006	0.1280334493	-0.0001678833	0.0035980786	-0.06313939860000001	-0.0077812823	-0.0450574917	0.0371561837	-0.1907792914	0.045404504400000004	-0.11756188140000001	0.042066837	-0.1161770455	-0.052713387	0.21344284379999998	0.08834298900000001	0.0042929514	0.06898617530000001	0.11027672449999999	0.0731941951	-0.0817210304	0.08892007460000001	0.061312980999999996	-0.0204844416	-0.08919126960000001	0.089174214	0.016804896899999998	-0.0182057256	0.039901225	0.054096743499999995	-0.0433508134	-0.0662182014	-0.1469077417	0.15837687179999999	0.0733461295	0.09522649710000004	-0.016051898999999998	0.057213484	0.1029129671	0.0033625326	0.0169647376	-0.09984104630000001	-0.0666813114	0.0068605926	0.0237038416	0.034805458	-0.0034232245	-0.0956057335	-0.1394135947	-0.0672060508	-0.07914936980000001	0.1229626481	0.041116608900000004	0.0126485951	-0.0560446646	0.12506653439999998	0.028524208	-0.04935330190000002	0.0163643351	0.0184404807	0.13328769869999998	0.1378106419	0.044810548799999995	-0.0300706457	-0.15796268789999998	0.228803905	-0.0046240542999999995	-0.0348225161	0.024349518799999997	0.1122457305	0.059079582199999994	0.1332714532	0.0833343943	-0.1296286798	0.016399513600000002	-0.0155657755	0.0235942843	0.0087059957	-0.0238288428	0.0092408392	0.0407382768	-0.0251156383	-0.0726523083	-0.0497225192	-0.0370268412	0.0241954643	0.1014552558	-0.1376043226	-0.1179202914	-0.062282480599999995	-0.0325483573	0.0959136145	0.0294457954	-0.049506407599999996	3.27278e-05	0.0033389978	1.0711088928400002e-09	1.114890630840484e-05	0.0120294	2.429999999999967e-05	5.90489999999984e-10	0.00014470646435999998	-0.0364539	-6.399999999996687e-06	4.095999999995758e-11	0.0013288868252099998	-0.000160967	-0.000381219	1.4532792596100002e-07	2.5910375088999997e-08	-0.000123725	-0.0001613759	1.5307875625000003e-08	2.6042181100810004e-08	3.30872e-24	3.30872e-24	1.0947628038399994e-47	1.0947628038399994e-47	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30504.212890625	-104.25	10868.0625	930507004.0765724	21406.3046875	1.775390625	3.15201187133789	458229880.3740845	20378.00390625	15.3984375	237.11187744140625	415263043.20314026	0.936737	12.924740000000005	0.022918418600000004	-0.1276082049	0.0208077467	-0.0097469775	-0.0220163594	-0.1027754118	0.0412196929	-0.10704881570000001	0.11549268619999999	-0.0252101953	0.0250109013	0.048990310499999995	-0.07259941980000001	-0.09263097099999999	0.042324302	0.023593752000000003	-0.1224746185	0.038643618500000004	0.0144270315	-0.059097647300000014	-0.19850271239999998	0.1142074724	-0.099391055	0.049468582999999997	0.06363151019999999	-0.011658618300000001	0.0337313604	0.17658290710000002	-0.1266301421	-0.1228796664	0.15347570160000001	-0.0840682801	0.1265855877	-0.08939078710000001	-0.0735356345	-0.1249542032	-0.0440864804	0.1057771799	0.09107304449999999	-0.08995578650000001	0.1785352245	0.0390355603	0.0235474127	0.0173564423	0.042850159400000004	0.06500007299999999	-0.0734812962	-0.025727041699999998	0.1337916681	-0.024194918500000002	0.0365462806	0.07235096519999999	-0.0672015774	-0.0067302337	0.0791272774	0.1795926555	-0.0473697122	-0.0139268369	-0.0070270696	0.0411587621	0.0695642508	0.11545540619999999	-0.1030212683	0.0414679635	0.014785715900000001	0.0475318058	-0.026487977000000003	0.02719743	0.09557748140000001	-0.08419986789999999	0.0376327308	-0.0073033015000000005	0.039597027400000005	-0.17011861179999999	-0.17108779940000002	0.1268880403	0.0640634707	0.0623146815	-0.1186268987	-0.1149035554	0.10179515039999999	-0.12087203839999999	-0.1608943279	0.1040779005	-0.0007527105	-0.0416259852	0.0701995034	-0.1376780071	0.08584984609999999	0.0009444174	0.10997969369999999	-0.0192978192	-0.0708191583	-0.0347458666	-0.1352489644	-0.028669508399999998	0.1742185291	-0.0526280709	0.1875935093	0.1795232104	0.16647080960000002	0.0941439642	0.02391924	-0.0571422589	2.74992e-05	-5.228600000000003e-06	7.562060006400001e-10	2.733825796000003e-11	0.00615838	-0.005871019999999999	3.446887584039999e-05	3.79256442244e-05	-0.040006	-0.0035521000000000025	1.2617414410000015e-05	0.001600480036	5.96024e-05	0.0002205694	4.865086021636e-08	3.5524460857600002e-09	-0.000172957	-4.9231999999999985e-05	2.9914123849000004e-08	2.4237898239999993e-09	0.0	-3.30872e-24	1.0947628038399994e-47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30658.712890625	154.5	23870.25	939956676.1097755	21442.14453125	35.83984375	1284.494400024414	459765562.09901434	20399.92578125	21.921875	480.568603515625	416156971.8805084	0.973547	13.432635	0.0377496458	0.0049453307	0.0356197181	-0.1495170505	-0.007645861199999999	-0.0202356239	0.08512876220000001	0.035805814	0.0994349892	-0.09607658320000001	-0.050922330599999996	-0.0360540921	-0.032662986899999996	0.0335110459	0.0782814854	-0.0558956489	0.037330016	0.0201758172	-0.09808339320000001	-0.02606875	-0.0632663384	-0.0195257477	0.004726706	0.23047511850000002	0.0768959971	0.0261020215	0.1496409003	0.10538925060000001	-0.0444239653	0.0657817891	0.0230179251	0.0953167095	0.10963872109999999	-0.1567193083	0.0652398804	0.046243146799999996	0.1370298565	-0.17720805550000002	0.0351446522	0.087504241	0.08110423950000001	0.0155306748	0.0962786681	-0.035502195699999996	-0.0751129407	-0.1279725542	-0.0297127566	-0.0831060465	-0.0171729407	0.0178876831	0.1201520019	0.0220196343	0.051435253	0.0598468923	0.1840929895	0.1030471951	0.012692762	0.05912590700000001	-0.0351155448	-0.0140051869	0.1227424584	-0.029441750099999997	-0.1042261508	0.1049962669	-0.0028085084999999997	-0.0975254683	0.0269221144	0.0466489366	0.0189029476	0.0558957667	0.0655299294	0.0754133035	-0.077937455	0.014494403999999999	-0.2030154066	-0.0229375887	0.0429979107	0.1168793727	-0.20919238059999998	-0.0148969453	0.1329923626	0.0848292995	-0.0644327193	0.0098029847	-0.08529536439999999	0.0560859599	0.013322958999999999	-0.10403564550000001	0.0420279887	-0.010862896799999999	-0.0956099024	-0.0972912825	0.2748421303	0.0277188271	0.023883083	-0.0362442469	-0.0759192861	0.0311555298	0.142781555	0.0133924289	-0.0277408309	0.0923233333	0.0183408808	-0.0644997188	1.21484e-05	-1.5350800000000002e-05	1.4758362256e-10	2.356470606400001e-10	-0.0134684	-0.01962678	0.0003852104931684	0.00018139779856	-0.0314884	0.0085176	7.254950976e-05	0.00099151933456	-3.91241e-05	-9.87265e-05	9.74692180225e-09	1.5306952008099999e-09	-7.98852e-05	9.30718e-05	6.38164517904e-09	8.662359955239999e-09	4.1359e-25	4.1359e-25	1.7105668809999991e-49	1.7105668809999991e-49	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30480.025390625	-178.6875	31929.22265625	929031947.8131447	21425.265625	-16.87890625	284.89747619628906	459042007.1018066	20359.009765625	-40.916015625	1674.1203346252441	414489278.6368141	1.0308	14.22258	0.07463629839999998	-0.1301010243	-0.0664783948	-0.034292114	0.0040536817	0.0178816836	-0.013214528	-0.0354981495	-2.50314e-05	-0.10991632109999999	-0.0042160628999999995	0.0698172946	-0.0450768662	-0.1250510976	-0.2030079249	0.066033462	0.0428547184	0.1450035224	0.0338431697	0.0442570193	0.08387829299999999	0.034403531	0.0398709619	-0.0059087394	-0.0274807689	0.007822582199999999	0.0539068338	0.0417228568	-0.0556297025	0.066701547	-0.0124247693	-0.0930153657	-0.0688489213	-0.0311013439	0.0001999742	-0.089778798	0.068075043	-0.0486812335	0.049241031399999996	0.016534218	-0.22509978719999998	0.1991060655	-0.021868269	-0.0545905247	-0.1306609357	-0.0107481448	-0.089957355	-0.0631254216	0.0855215589	-0.0984492369	-0.0284434134	0.030864206600000006	-0.0114627079	0.0173506636	0.0666189034	0.031794439199999996	-0.1539594638	0.0060476783	0.0333112221	-0.10212538869999999	-0.065867303	0.0165960271	-0.0068337563	0.1119609603	-0.0419549822	0.0599535481	-0.0736927317	-0.2397618444	0.060664359699999997	0.0350101932	-0.1044570217	0.0483392444	0.0873417266	-0.0082529127	0.09261431789999999	0.0089442238	0.0319376959	0.014381433400000001	0.011761731299999998	0.026778652000000003	0.10196383519999999	0.0099633616	0.011407255	0.1253417957	0.012018573400000001	-0.02807387	-0.0812138251	-0.0087508603	-0.12483406300000001	-0.051330905	-0.0808464587	-0.0194719962	0.0192891736	-0.1058611793	0.033385276299999996	0.2115170546	-0.0900288026	0.23012690379999998	-0.09642371970000001	0.0256070099	0.0159263356	0.0904527076	0.0127227994	-0.07154294259999999	-0.00768568	-0.0076978284	5.9069677062400014e-05	5.925656207584657e-05	0.0183069	0.0317753	0.00100966969009	0.00033514258761000007	-0.00508442	0.02640398	0.0006971701598404	2.58513267364e-05	9.58169e-05	0.000134941	1.8209073481000002e-08	9.18087832561e-09	-0.00012012800000000005	-4.0242800000000055e-05	1.4430736384000012e-08	1.6194829518400045e-09	0.0	-4.1359e-25	1.7105668809999991e-49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
