Measure:volume	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	MaskVol	EstimatedTotalIntraCranialVol
sub-0066	2801.5	4516.7	8342.0	3122.2	1010.3	6751.4	11470.6	5413.6	4394.9	12201.6	6215.4	5670.6	3769.3	5331.0	1862.6	4121.9	4370.7	1055.7	3338.3	3428.2	7316.3	5448.3	13019.1	11170.5	2876.0	13597.0	21608.9	10848.8	9002.0	9658.8	230.2	652.9	931.2	9634.5	2363.6	3361.8	6552.9	3167.6	803.8	7817.4	10711.7	6486.4	3489.0	13577.7	6968.0	4742.3	4176.5	6702.2	1724.4	5582.7	3757.8	1581.9	4215.0	3586.0	7442.4	5065.1	14109.2	10581.6	2636.4	16354.7	21061.2	11024.8	7138.7	8989.7	349.0	697.4	670.3	9778.1	29180.8	29578.5	244999.483775	246664.688435	491664.172211	1697094.0	1727795.132291
sub-0067	3060.1	2682.1	7077.9	2707.5	1010.5	6616.8	10446.1	7617.1	4203.2	9608.2	6800.5	5383.8	3376.8	6108.9	1398.3	4149.1	2679.4	1083.2	2895.9	3400.7	6280.3	4600.7	12180.7	9031.3	3587.8	15476.5	17811.2	14389.5	8151.5	10158.3	260.5	659.6	684.8	8974.2	3601.3	2699.4	7616.2	3104.7	736.7	6876.8	12821.3	6240.0	3810.7	10076.8	6933.9	6043.3	3984.6	6515.4	1567.3	4393.5	3063.2	1384.2	2865.3	3858.0	6529.7	4368.1	12980.3	9523.1	2442.2	14120.6	17613.7	12849.4	6603.7	8749.0	365.3	685.0	559.9	8169.6	37992.0	35749.1	244579.829065	243749.72171	488329.550775	1473271.0	1386454.233187
sub-0068	3595.6	2644.5	6243.5	2864.4	648.4	6728.6	10289.1	6460.3	3683.2	10290.4	7141.4	5292.3	4095.0	5296.6	1400.6	4620.2	3569.5	1042.8	2856.1	3049.0	8132.1	4432.5	13042.6	9554.1	2170.0	11426.6	18837.1	11995.1	8153.1	9159.6	243.5	692.7	886.7	9908.8	3168.1	3148.8	4552.2	2870.3	566.9	5758.0	11575.2	6425.7	3656.9	10263.9	7581.5	5230.9	4113.5	6391.8	1317.8	5126.2	2736.1	1290.9	2730.4	3501.9	7270.8	4567.6	11381.6	10015.8	1905.7	14206.5	16134.7	11618.2	7209.4	8997.7	524.5	602.3	749.1	10037.2	30912.1	31564.7	234671.298148	231469.259535	466140.557683	1460674.0	1199092.022668
sub-0069	3883.5	3374.8	7157.6	2187.3	1110.0	7482.7	11283.8	7915.1	3879.3	9898.9	7059.8	4917.8	3534.8	6408.9	1637.7	4545.8	5066.6	927.7	3394.8	2088.4	7527.2	4875.5	13259.4	11985.7	3035.4	13104.4	21440.9	14460.9	9370.8	11884.3	364.7	900.3	761.4	10989.7	2853.2	3083.4	6721.0	2487.9	925.5	6678.9	13681.7	6689.7	3898.2	9879.9	8042.8	4826.9	4743.0	6870.4	1506.2	5421.6	3724.7	1326.3	3372.0	2828.6	9349.7	5280.3	13648.4	13439.8	2284.1	14730.4	19697.4	12710.2	7580.7	11557.1	496.9	670.1	529.8	10279.5	38031.8	36902.2	261169.297426	262304.465906	523473.763332	1558233.0	1367929.754538
sub-0070	4000.4	2749.3	5913.4	2421.1	1406.3	8227.0	12301.9	8150.3	3717.8	11275.1	7115.9	5568.3	3949.3	6869.4	1710.6	4140.7	3832.2	1049.5	3639.8	4102.9	8806.1	4746.3	12499.5	9515.5	2555.4	14690.5	17656.7	13901.0	7902.2	10395.6	300.4	716.6	717.4	10683.0	3261.6	2389.3	6657.1	2717.8	977.4	6579.5	12870.4	7326.9	3213.8	11882.8	8417.2	6077.5	4784.3	7400.7	1833.1	4485.6	3537.1	1447.0	3752.8	4043.2	8624.3	4257.5	13326.1	9614.3	1892.9	13633.5	17882.9	14147.1	8340.0	11378.4	634.0	650.2	777.2	10315.1	31229.7	30855.9	250382.663355	252059.952702	502442.616057	1603431.0	1515870.740779
sub-0071	3587.1	2386.7	5776.7	2504.4	817.0	6527.5	9573.8	5735.3	3691.4	8807.4	6288.0	4768.6	3306.9	5506.5	1571.1	4031.4	3355.2	895.0	2824.9	3310.7	7097.8	3990.7	11657.2	8900.4	2050.9	9903.4	14404.9	10962.0	7350.2	9009.8	254.5	583.4	648.3	8066.4	3364.4	2370.2	4813.2	2238.3	636.3	6194.8	10228.2	5202.0	3677.3	10410.9	6482.5	5023.7	3083.6	6670.4	1530.5	4170.1	3151.5	1113.3	2978.7	2693.1	6743.3	3148.3	11767.6	8909.0	1595.7	10850.7	14834.1	11490.5	6777.8	8187.7	307.4	553.0	508.8	8020.8	32147.1	32044.7	214998.304798	215572.577738	430570.882537	1320716.0	996939.894887
sub-0072	2956.9	2613.7	6306.9	2634.5	795.1	5544.8	9092.0	6047.5	3947.1	10153.2	7090.4	5499.7	4024.6	5086.0	1344.2	3292.9	2789.5	1071.4	2883.1	2996.2	7500.1	4238.1	11888.2	8265.1	2088.7	10841.6	17012.8	10959.1	6661.5	7231.8	271.6	624.2	750.0	9054.0	2544.1	2459.1	5941.1	2720.4	878.5	5983.1	10459.2	5479.4	3133.5	9159.6	7114.6	5014.5	3570.6	6164.9	1530.9	4955.0	3015.4	1103.1	3486.3	2610.7	6580.6	3577.5	11558.2	7929.6	1766.3	11653.2	16258.3	9822.5	6087.3	7622.1	297.4	760.6	610.3	8817.3	33663.4	32220.2	218401.515389	215946.337464	434347.852853	1351397.0	1209159.270659
sub-0073	2846.8	2948.8	5956.2	2009.5	653.9	6427.0	9991.5	6327.7	3321.8	8525.1	6588.9	4263.8	2514.5	5220.9	1661.2	4286.1	3077.2	939.4	2637.7	2476.8	7202.7	4193.8	12026.3	8132.2	3019.2	10989.9	16666.0	13788.3	7881.9	7241.1	276.7	591.2	838.4	9499.7	2976.4	2532.2	5170.5	2239.2	679.7	7034.5	11126.4	5837.3	3006.6	8773.9	6616.3	5077.5	3781.3	6059.1	1703.3	4623.8	2907.7	1597.1	3536.4	2898.7	7563.7	4086.0	11287.9	8558.8	1668.7	12175.4	16452.0	12457.1	6718.3	7048.6	425.1	646.0	707.3	10297.5	27710.1	27766.6	215424.461843	216856.091392	432280.553235	1387836.0	1181125.577119
sub-0074	2550.0	3621.9	8696.7	3524.7	1376.3	8013.5	12665.0	8330.3	4740.8	13351.2	8190.2	6910.8	5349.5	7049.9	1577.3	5239.7	4932.3	1371.7	4402.0	4851.8	9614.5	4924.7	16757.7	14601.5	3468.8	15362.3	22902.2	13950.6	12037.3	12052.9	293.6	745.4	925.9	11720.4	2656.7	3016.8	9093.0	3169.7	1278.8	7486.6	15182.6	8408.7	4006.4	11573.5	9312.2	7148.1	4687.5	7417.0	1934.7	6449.4	4088.7	1616.4	4742.7	4195.6	8589.1	4808.3	16620.6	12539.0	2537.5	17955.8	25512.8	14659.2	9352.9	12394.0	532.6	808.5	733.8	11711.4	41858.8	38849.3	298770.51379	296879.607758	595650.121548	1781515.0	1927938.576503
sub-0075	1974.1	2583.4	6134.8	2497.6	895.5	6038.6	10557.2	5535.4	3976.9	9076.2	6661.4	4521.6	2748.5	6026.9	1413.6	4408.7	3121.8	1100.6	3263.9	2600.1	6952.2	4369.1	13983.7	7423.2	2494.0	11784.7	15566.5	12226.9	6656.6	7476.9	270.1	732.3	609.7	10083.4	2549.9	2190.5	5140.4	2363.7	990.6	5729.9	12475.8	5481.1	3484.3	7211.4	7375.1	5394.9	3932.8	5961.3	1294.5	4781.0	3215.4	1266.7	3923.7	2760.9	6503.2	4067.5	12831.4	8131.7	1898.2	14190.4	15153.6	13217.0	6030.1	6874.9	290.1	694.7	759.7	8984.0	30938.7	29697.1	217422.058733	218155.225379	435577.284112	1427359.0	1218916.034824
sub-0076	2822.4	2290.5	5916.8	2056.0	994.6	5532.4	9797.3	6074.7	3282.4	8071.2	5923.9	3896.3	3014.6	4714.0	1352.7	2953.2	3492.0	890.7	2873.7	1999.6	6447.8	3781.7	10919.7	8892.1	1986.3	10374.3	14645.0	10290.6	6246.5	8273.6	293.2	509.6	648.1	8938.3	2838.0	2471.4	5412.6	1948.5	581.5	5217.0	10792.0	5438.4	2654.0	7667.4	5613.5	3894.4	3542.5	5328.1	1399.1	3774.5	2677.6	924.3	2804.3	2149.6	6416.2	3697.4	10601.1	9897.8	1825.6	10897.8	14372.4	10469.9	5174.7	8064.0	379.1	481.9	494.8	8120.1	23750.9	25298.1	194822.631827	194669.998125	389492.629951	1313010.0	1163608.460349
sub-0077	2578.3	2150.5	4794.1	2310.6	605.9	4589.6	7101.3	4044.9	3209.2	7357.8	5275.5	4363.7	2644.6	3391.1	1329.6	3029.9	2844.3	716.4	2308.4	2956.5	6342.8	3710.3	10958.9	6650.3	1841.9	8425.2	14467.3	7539.9	6610.6	7125.3	260.1	454.5	729.2	8275.8	2477.9	2447.4	4619.7	2324.3	740.6	4145.3	8201.7	4106.8	2571.9	6789.7	5623.3	4632.0	2821.2	4113.6	1101.9	3702.0	2466.6	974.3	2534.1	2488.2	5645.3	3695.3	11630.9	7492.4	1673.9	7471.5	13883.3	8259.0	5577.0	7401.4	326.1	551.5	584.3	8330.9	18134.9	18760.1	170320.605342	171762.568318	342083.17366	1233978.0	1043849.929213
sub-0078	3058.4	3170.8	5902.8	2809.4	872.8	7967.6	10199.7	7685.6	4282.8	12239.1	7729.8	5901.9	3167.4	6532.6	1883.7	4177.5	4000.2	1271.7	4253.5	2640.2	8769.2	5713.8	12664.5	12315.3	3418.8	15903.1	19840.2	12886.9	10150.4	11217.7	331.8	784.1	928.9	12741.9	2465.4	2840.3	5244.8	3062.3	904.5	7680.6	12596.0	6915.5	3626.2	13642.3	7220.2	5736.4	4216.4	7343.5	1884.4	5169.5	3945.2	1477.9	3871.3	2634.4	8690.2	4318.2	14194.3	13620.2	2091.0	18251.7	20060.1	13016.2	8491.1	10347.6	361.8	769.9	472.5	11453.8	36242.1	35836.3	264427.787113	266903.341943	531331.129056	1636317.0	1371254.112672
sub-0079	3164.4	2685.5	6414.7	2233.0	899.6	7449.1	9654.5	6569.5	2940.1	10254.8	7093.5	5088.4	3273.6	5782.6	1376.3	4489.8	3239.7	1113.8	2867.6	2900.5	6871.6	4731.7	12999.5	8586.4	2817.7	14568.0	19390.2	12558.9	8670.5	8334.7	403.1	584.5	795.4	10684.2	2757.7	3084.5	7376.8	2616.4	989.9	6068.8	12411.6	5978.1	3258.0	9657.4	6934.7	5450.2	3796.9	6487.5	1546.8	4719.2	2759.1	1386.1	2929.0	3529.9	6836.1	4352.9	13599.7	8777.1	2499.0	13340.0	18345.5	10341.5	6461.6	9023.9	357.7	757.8	634.3	11649.8	28253.2	29010.8	231109.285101	229097.465476	460206.750577	1536595.0	1637643.055556
sub-0080	1511.1	2342.7	5673.5	2679.7	1130.2	6228.3	7101.1	5638.6	4266.5	9265.9	6152.9	5715.7	3041.3	5258.6	1562.1	3943.3	3592.1	925.7	3621.6	3427.7	5356.5	4119.3	10658.1	7873.2	1816.6	9993.6	15698.8	11542.4	6957.0	7520.5	286.1	659.4	684.1	8504.6	2435.1	2273.6	5043.0	2856.1	908.3	5126.3	8208.0	5906.3	4052.4	10127.5	6452.3	6384.9	3450.5	6380.2	1462.6	3971.8	2855.2	1302.8	3141.4	3932.1	6243.4	3828.8	10781.9	7807.5	1952.5	10092.6	15278.5	11124.8	6074.0	6678.2	349.2	674.4	572.2	9500.4	28401.4	27596.9	204883.571191	206684.848359	411568.419549	1402386.0	1021638.247173
sub-0081	2923.1	3259.4	9316.2	3190.1	867.5	6838.0	14332.9	7834.4	4382.7	11771.2	8272.4	5625.1	4942.3	6924.7	1408.9	4844.1	3976.4	1247.3	3335.0	2676.8	8172.7	5421.7	15502.5	11767.4	3336.5	17839.6	23372.0	15499.9	8899.6	10805.8	372.7	783.3	806.3	9800.7	2533.9	3595.9	8014.2	3118.4	771.5	7755.9	16392.4	7311.3	3650.3	11504.9	8504.0	4871.7	4351.4	8591.8	1607.7	5175.1	3984.8	1590.5	3472.4	2426.7	8715.4	5837.8	16140.7	10454.9	2704.6	17647.1	23472.6	14657.9	7014.3	9341.8	518.6	825.7	582.1	9722.2	36756.7	36827.2	277348.234361	276696.117502	554044.351863	1701196.0	1710182.396507
sub-0082	3300.7	2717.1	6413.2	2464.4	958.7	5865.1	9055.5	6226.0	3684.4	9821.7	6520.2	5038.8	3891.1	5661.3	1378.3	4338.7	3755.4	1143.5	3509.5	2888.7	7087.2	4761.7	12947.4	9302.7	2330.1	13513.5	20068.9	11934.2	7796.6	8560.7	343.3	593.6	687.2	8958.5	3097.5	3193.3	5434.2	2301.1	911.1	5944.0	11354.9	5914.1	3019.3	9761.6	6651.0	6022.4	3800.9	6267.1	1313.4	4692.7	3224.5	1278.9	3663.4	2890.5	7896.3	4420.3	14657.2	10689.5	2080.0	12385.0	17858.7	10471.5	6301.4	7965.4	546.0	624.9	738.4	8798.4	30379.3	29936.0	230937.668234	228814.634145	459752.302379	1434394.0	1148265.338819
sub-0083	2974.2	2556.4	5411.8	2511.4	1223.5	6425.4	9948.3	6076.1	4511.8	9313.4	7593.1	6037.8	4782.6	4928.5	1666.8	4220.4	3098.3	1026.4	2868.4	3060.5	7337.9	4050.6	11637.0	9594.9	2602.3	15003.0	17991.4	13918.4	7719.2	9219.2	297.9	736.9	705.9	9999.7	2373.9	2741.9	5035.0	3168.3	921.9	5916.2	10721.0	6505.5	3630.2	10272.8	7022.2	5816.1	4137.5	5360.9	1506.4	5017.5	2965.6	1160.2	3282.6	3561.1	6276.8	4324.6	11829.2	9460.6	2096.2	15221.5	17049.4	13348.3	6343.9	8075.2	619.1	727.5	510.3	10471.8	26881.6	26853.6	228368.049171	225296.022807	453664.071979	1516865.0	1661525.000806
sub-0084	2963.4	2314.0	7590.4	2271.4	978.6	6582.8	8309.7	6388.6	4005.4	8072.6	6678.8	5410.7	3520.0	5697.3	1732.4	4477.8	4282.7	966.5	3095.9	3417.8	6597.2	4038.0	14298.2	8755.0	2061.1	15215.7	19308.1	11927.3	8079.6	9380.5	233.8	563.0	810.1	9720.1	2918.5	2547.1	5995.3	2358.8	1005.6	6536.9	11279.3	6173.2	3175.1	8814.1	7659.5	5346.3	4395.8	6195.6	1642.3	5614.9	3286.9	1388.2	3718.2	3316.1	6515.7	4321.2	15023.5	9576.2	1924.9	13270.3	19526.4	12293.3	6687.1	7443.9	486.5	660.7	651.5	9226.8	30896.5	32397.4	234141.640814	235259.48764	469401.128454	1414121.0	1164053.056737
sub-0085	1677.9	2096.8	5418.7	2625.2	656.1	5371.1	7565.9	4857.0	3390.8	10255.1	5003.8	5000.4	2979.9	4189.0	1374.1	2828.6	2936.0	1021.4	2634.0	2816.1	5600.4	3557.5	11870.3	7832.1	1887.8	9278.8	14477.3	11728.2	6684.1	7048.4	237.4	606.1	564.3	8603.4	1922.7	2234.7	4922.1	2386.4	495.6	5486.3	10532.3	4063.9	2833.2	10326.9	5317.6	5234.4	2898.0	4730.0	1507.0	3740.1	2587.6	1071.5	2846.7	2723.0	5499.3	3652.4	11144.0	8265.1	1479.9	10064.2	13091.7	10492.5	4993.1	6047.1	348.9	577.0	397.7	7909.1	24158.4	22932.1	189343.561129	187099.028421	376442.589551	1270259.0	1083882.108839
sub-0086	2505.6	3117.4	8270.4	3671.0	711.8	7784.4	11408.6	8969.9	4413.0	14118.8	8912.6	6261.6	4658.0	6995.7	1529.8	4971.7	3902.4	1394.1	3622.6	3458.4	8835.7	5610.3	16427.8	12455.4	3855.3	17383.4	23495.2	14749.3	11626.3	13381.9	384.1	815.0	925.7	12396.1	2821.0	3272.2	8162.0	3375.6	949.7	7417.1	16183.8	7058.2	4125.0	12652.5	9148.1	8122.0	5112.0	7397.7	1847.6	4867.9	3517.7	1711.5	4593.2	3971.0	8247.8	5330.0	14113.2	13390.7	2535.6	18479.6	24142.2	14839.8	8923.1	11718.3	589.8	812.6	977.5	11851.2	41201.9	40056.7	295317.293662	294897.200758	590214.49442	1836838.0	1704665.753909
sub-0087	2607.7	2891.3	5072.6	2427.3	819.0	5875.3	10810.2	5890.7	3687.0	8480.7	6994.5	5115.4	4114.3	5540.1	1736.3	4034.3	3171.0	1284.4	3684.4	2629.0	5828.7	4833.5	11208.2	8935.5	2728.7	11743.0	18882.1	10458.4	7896.7	8803.8	346.7	623.8	775.3	10368.3	2281.7	2462.2	5434.0	2402.0	628.4	5793.8	11327.1	5543.5	3045.3	8405.0	6829.2	5304.4	3792.9	6187.2	1634.7	5012.0	2247.0	1235.4	2873.7	2595.6	6642.0	4573.5	11775.6	10156.0	1927.1	11866.4	19426.7	9777.3	5828.9	8939.0	431.4	687.3	457.4	10527.3	31050.8	30792.3	221287.32408	220959.521151	442246.845231	1441497.0	1481056.243554
sub-0088	2766.7	2418.2	6178.2	3045.7	849.4	7278.7	9510.4	6746.6	4689.9	10823.5	6703.2	5300.3	3623.0	5477.3	1388.7	3923.2	3684.8	1192.2	3523.7	2830.8	6495.8	4815.0	11904.0	9854.8	2755.1	14320.5	17654.0	13375.1	8552.5	10345.3	396.2	758.2	550.5	10244.6	2537.2	2859.7	5928.4	3375.4	646.0	6381.0	9919.1	5200.6	3697.7	11684.1	6574.6	5830.8	3993.0	6432.3	1594.4	4927.0	3338.5	1451.7	3268.0	2872.6	7500.5	4961.2	12566.0	9834.5	1626.9	12686.5	17474.7	11396.2	6978.7	10114.5	429.8	701.8	485.2	10518.9	30038.6	30337.9	235165.42383	230886.215962	466051.639791	1491049.0	1625399.111629
sub-0089	2691.0	2396.2	6787.7	2616.3	734.1	6451.6	9035.8	5330.9	3614.4	11337.5	6349.1	6282.4	4324.4	4685.5	1503.1	4077.6	3302.1	897.8	3277.0	3301.6	6461.1	3736.9	11452.0	7876.1	2193.2	12414.4	16880.7	12051.8	7707.8	8399.9	295.5	652.8	673.2	9101.0	2870.9	2574.2	5889.6	2620.7	680.1	5747.8	12023.1	5683.1	2878.0	9430.0	6643.2	5411.8	3110.5	6483.7	1570.2	4829.1	3576.8	1075.7	3830.1	2775.8	5973.3	4238.0	11438.2	8740.9	2201.4	12230.2	17288.3	11526.2	6496.4	7901.2	483.7	704.2	659.4	8401.8	31107.6	30100.2	220499.216697	220432.347176	440931.563873	1456933.0	1172460.842737
sub-0090	2689.3	2061.3	5684.7	2737.6	704.4	6093.0	8781.1	5104.9	3141.9	9722.9	6395.2	4775.6	3737.8	4894.8	1324.6	3174.2	3042.2	1116.5	3044.0	3701.6	7208.6	3774.3	11315.2	9118.5	2383.2	12171.2	16216.7	11636.6	8224.1	9570.4	295.2	543.0	757.1	9319.1	2285.5	2109.8	4543.0	2811.4	793.7	6187.6	9511.8	4970.0	3212.8	10128.3	6441.1	4618.1	3048.1	5774.5	1518.7	4629.2	2867.1	1467.5	2799.3	3189.2	7349.7	4126.0	12565.9	8727.8	2252.8	11555.4	16087.1	11134.5	6730.5	8188.9	443.8	515.4	595.6	9034.8	25791.7	24854.0	211328.590585	209301.740992	420630.331578	1397915.0	1417359.174652
sub-0091	3517.2	2123.3	5157.8	2824.3	1224.5	6415.6	9940.5	6871.5	3703.2	11341.2	6519.1	4439.6	4058.3	5817.3	1299.4	3609.7	3406.5	942.4	3011.1	3543.2	5980.5	5022.7	12112.3	8730.5	1852.0	10758.4	17363.0	11749.3	6348.1	5817.4	278.5	794.5	972.8	8624.1	3115.9	2625.7	4676.9	3321.1	805.6	6201.0	9741.1	5222.6	3174.5	11192.8	6491.6	5324.6	3659.4	5790.4	1469.3	4503.2	2635.2	1250.1	3148.5	3063.7	6019.5	4678.2	11623.9	8195.8	1768.6	11351.8	16285.0	11469.5	6801.1	7519.3	337.2	640.4	574.6	8655.4	32540.0	31503.1	221071.50273	218196.583398	439268.086128	1304224.0	1187784.738248
sub-0092	1928.8	2623.4	6587.6	1863.7	744.2	6079.0	9567.1	5743.3	4377.3	8698.4	5953.3	4756.3	2836.0	4909.1	1568.3	3622.6	3484.0	829.4	2767.5	3027.9	6412.7	4391.3	12598.6	8351.0	2448.9	12531.7	17768.5	10868.2	7747.4	7847.4	234.6	753.5	761.9	9029.3	1652.6	2466.3	6186.9	1946.3	697.8	5296.3	9633.7	5582.4	3456.4	8956.6	6661.1	5518.8	3625.3	6024.3	1352.4	4657.1	2878.6	877.2	2655.5	3301.5	6232.7	4375.2	12861.0	8460.5	1787.2	11608.4	18739.3	8687.3	6281.6	8216.2	423.8	783.9	464.3	9046.5	29961.5	28488.7	216142.510559	210748.355635	426890.866194	1372706.0	1067975.377756
sub-0093	2785.5	2658.2	8122.6	2547.3	1251.7	9125.2	12819.6	7694.0	4780.2	13609.8	7786.1	6079.3	4069.3	6724.5	2180.6	4205.9	4315.9	1252.8	3929.6	3099.3	8591.4	5203.1	14281.8	11095.4	2964.0	14636.5	23282.3	13636.8	9799.2	10294.0	330.5	736.4	1074.3	10421.0	2609.3	3007.9	5854.9	2674.8	1032.0	8217.1	13142.8	6114.6	4073.3	11921.6	8074.9	6284.4	4435.5	6944.4	1822.9	4736.3	4068.3	1886.1	4195.1	3033.4	7736.0	5084.5	15106.9	11537.0	2238.0	14848.4	20515.9	14053.6	8465.7	10414.4	334.5	920.0	824.1	10187.4	40864.5	40700.1	278435.532841	270663.939684	549099.472525	1719868.0	1474786.699803
sub-0094	1927.7	1989.2	6180.8	2082.8	642.3	4686.6	8817.5	3931.0	2914.9	6730.7	5657.5	4592.7	2754.9	3457.1	1367.6	3529.6	2947.4	751.8	2243.6	2386.8	6026.3	3974.0	10642.0	7506.2	1884.2	9101.6	14276.4	10484.9	5664.7	6441.4	246.5	455.0	485.1	8443.6	2225.4	2029.3	5570.5	2047.2	606.7	4281.4	8386.2	3573.7	2761.1	7627.6	6033.9	4319.4	3028.1	4197.6	1124.9	4286.7	2766.6	1037.4	2404.9	2585.1	5587.0	3698.1	11311.9	7022.1	1432.4	9910.0	13630.1	10220.5	4708.7	6014.7	294.1	448.2	482.1	7503.8	24469.9	24709.3	180710.667682	178935.497804	359646.165486	1176300.0	936210.537003
sub-0095	2780.8	2565.8	7449.1	2402.1	767.3	6298.5	9229.6	6338.9	3641.7	9454.0	6401.2	5963.7	3692.6	5728.5	1294.4	4011.5	4189.7	1044.5	2894.5	3101.8	7194.5	3897.6	14190.9	7360.3	2768.2	13134.8	19352.6	13903.9	6405.1	9517.7	317.5	854.2	888.0	9508.1	3001.5	2936.9	6467.5	2106.2	583.0	6474.0	11939.8	5420.7	3414.8	8951.2	6563.9	5628.4	4112.3	6207.9	1439.7	5276.2	3539.8	1469.5	3520.3	2880.6	6990.8	4035.6	14739.5	7240.3	1800.6	12871.6	18675.0	12099.6	6591.8	9179.0	463.1	564.9	624.4	8537.9	33421.8	31842.9	233133.24392	231534.897237	464668.141157	1430123.0	1346371.926449
sub-0096	3820.9	3004.3	5523.8	2349.6	1175.7	7110.5	10095.1	6645.3	4164.6	10499.9	6992.0	4731.2	3544.9	6127.5	1785.4	3987.1	3514.2	918.2	3522.0	2224.0	7264.1	5143.4	12646.8	8868.5	2880.2	13296.8	18427.3	14573.2	8100.2	9292.4	352.0	615.0	756.7	9672.3	3551.0	2090.8	5655.9	2948.3	1007.6	6476.3	10935.8	6443.2	3394.7	10288.2	7039.7	4974.3	4673.3	7349.3	1899.5	5483.9	3042.1	1386.0	3313.3	2623.2	7416.1	4419.3	13249.7	8305.4	2117.9	13730.8	17866.7	13638.0	7256.6	8908.1	545.3	632.2	754.0	9707.2	38412.5	39536.1	244079.809497	242828.763479	486908.572976	1560228.0	1317955.655575
sub-0097	2272.8	2080.6	4844.7	2093.2	782.4	5954.8	8245.0	4994.2	3205.1	8847.3	5401.3	5015.0	2897.1	4737.4	1364.4	2975.3	2742.7	944.9	3204.4	2860.9	6211.6	3545.3	11386.6	7839.5	1894.0	9873.8	15399.4	10495.1	7243.7	8207.5	226.8	576.3	876.4	8725.7	2896.9	2474.8	4232.1	2184.6	631.8	6324.8	8833.2	5038.8	3267.3	9220.8	5530.9	4616.1	2872.5	5572.5	1420.3	4393.8	2406.3	1061.2	3016.8	2533.2	5847.1	3755.7	13039.9	7566.2	1540.8	10010.8	13620.4	10800.1	6012.8	6558.8	370.9	534.3	491.7	9028.8	25958.0	26568.8	195916.02202	195906.064	391822.086021	1335125.0	1006585.32031
sub-0098	3305.6	2477.0	6413.0	2481.3	1029.8	6819.0	11066.8	6023.9	3309.6	8629.8	5598.5	5179.9	3380.1	4877.2	1504.0	4373.4	3387.8	995.1	2556.7	2501.8	7880.8	3522.1	11014.5	9501.6	2414.1	10863.0	16296.7	12759.8	6657.8	8811.0	268.4	527.1	685.9	8572.5	2130.8	2907.9	5579.8	2405.1	867.7	6961.2	11743.6	5936.1	2955.0	9176.5	5715.3	4261.0	3669.2	6303.3	1457.1	5165.7	2813.9	964.0	2520.2	2527.6	7441.9	4134.6	11612.9	9808.4	1849.6	11403.1	16225.8	11659.7	5431.6	8546.4	297.1	651.2	595.3	9265.2	27432.9	26296.0	214655.287309	212594.13036	427249.417668	1418043.0	1176840.903136
sub-0099	3112.4	3199.1	7883.1	2726.6	846.1	7145.7	10608.4	6468.7	4560.7	10865.6	7393.1	6461.3	3999.3	6328.5	1788.2	4087.0	4612.5	825.6	3044.1	3687.2	7504.8	4703.0	13067.5	10140.6	2614.5	13894.8	21024.2	14619.7	7868.0	9369.7	375.6	705.1	1136.0	10245.1	2639.3	3888.0	7693.2	2827.9	774.5	6831.8	13540.6	5441.0	3405.9	9910.2	8186.3	6156.0	5013.7	7097.1	1814.6	5048.2	3599.2	1380.9	2957.7	3496.4	8334.5	4873.4	14580.0	10916.3	2223.9	13358.3	18918.0	13183.1	7059.2	9393.2	315.0	774.7	808.5	9164.5	34773.9	37476.4	255522.35055	255990.058549	511512.4091	1577219.0	1242379.625489
