Measure:volume	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus-Proper	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus-Proper	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	BrainSegVol	BrainSegVolNotVent	BrainSegVolNotVentSurf	lhCortexVol	rhCortexVol	CortexVol	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	SubCortGrayVol	TotalGrayVol	SupraTentorialVol	SupraTentorialVolNotVent	SupraTentorialVolNotVentVox	MaskVol	BrainSegVol-to-eTIV	MaskVol-to-eTIV	lhSurfaceHoles	rhSurfaceHoles	SurfaceHoles	EstimatedTotalIntraCranialVol
sub-0079	15308.1	358.3	13873.0	56278.3	7022.2	3582.4	4956.1	1833.4	1180.5	1680.7	20384.7	4343.7	1506.3	1106.5	773.9	3922.4	43.2	538.5	21236.8	924.6	13138.9	56539.8	6551.6	3955.5	5036.3	1714.3	4160.5	1754.3	641.7	4358.5	32.8	676.6	1.6	1665.1	0.0	0.0	0.0	0.0	0.0	165.8	1021.5	445.6	391.1	447.3	898.4	1215233.0	1172908.0	1172630.346744	257673.949971	258460.646196	516134.596167	231109.285101	229097.465476	460206.750577	58138.0	686487.596167	1074491.346744	1035954.346744	1034677.0	1536595.0	0.742062	0.938297	8.0	10.0	18.0	1637643.055556
sub-0080	5614.1	534.3	14003.8	59433.8	6888.3	4149.0	5503.2	1963.5	830.3	2710.5	19723.0	3817.2	1447.2	905.6	787.1	3907.7	118.0	491.1	5388.4	704.1	14087.8	57423.5	7089.8	4181.4	5350.5	1901.6	3958.1	1729.1	830.8	4196.7	76.3	528.6	0.0	1246.6	0.0	0.0	0.0	0.0	0.0	178.7	1094.4	507.2	524.0	554.4	770.8	1085937.0	1069233.0	1068283.69143	225293.556193	229216.715687	454510.27188	204883.571191	206684.848359	411568.419549	59681.0	629684.27188	939825.69143	927273.69143	926721.0	1402386.0	1.062937	1.372684	9.0	8.0	17.0	1021638.247173
sub-0081	22235.0	1028.6	17029.2	60777.5	7419.1	4612.0	5182.0	2006.4	2042.4	2364.3	23782.3	3893.8	1507.9	1448.7	852.9	4462.9	23.8	724.9	14262.0	433.0	16349.5	58988.6	6763.6	4721.5	5292.7	1962.3	4245.6	1540.4	819.2	4389.9	15.1	712.3	0.0	2106.3	0.0	0.0	0.0	0.0	0.0	155.5	941.5	600.3	446.9	508.4	900.7	1336116.0	1291807.0	1291580.784156	264907.569043	259855.863251	524763.432293	277348.234361	276696.117502	554044.351863	61216.0	705892.432293	1180568.784156	1141975.784156	1140155.0	1701196.0	0.781271	0.994745	6.0	4.0	10.0	1710182.396507
sub-0082	5432.5	239.0	14327.4	53195.1	6557.8	3310.4	5293.7	1907.1	727.5	1936.5	22182.8	4102.0	1395.2	852.8	838.9	4147.1	24.6	459.8	4634.5	438.2	14074.7	52783.4	6265.5	3493.4	5511.5	2047.5	4232.9	1503.4	651.3	3929.6	41.6	575.1	0.0	1644.7	0.0	0.0	0.0	0.0	0.0	131.2	903.7	518.2	419.5	481.0	901.0	1121153.0	1106903.0	1106346.487462	231571.485799	225523.699284	457095.185083	230937.668234	228814.634145	459752.302379	57142.0	619590.185083	986331.487462	975341.487462	974484.0	1434394.0	0.976388	1.249183	2.0	5.0	7.0	1148265.338819
sub-0083	28270.9	1201.6	14963.1	56797.0	6554.9	3602.1	4884.8	1916.9	1774.6	2427.4	20697.4	3574.1	1461.0	1116.8	654.6	3718.3	38.4	811.3	24140.7	716.7	14433.7	56817.7	6297.0	3706.7	4778.5	1698.5	3761.0	1670.6	660.6	3899.2	39.5	718.4	0.0	2636.1	0.0	0.0	0.0	0.0	0.0	177.3	1120.2	632.3	413.4	467.1	1166.8	1200842.0	1140331.0	1139624.132579	245423.482102	244072.578498	489496.0606	228368.049171	225296.022807	453664.071979	54529.0	657849.0606	1054834.132579	999435.132579	998313.0	1516865.0	0.722735	0.912935	9.0	6.0	15.0	1661525.000806
sub-0084	9920.9	167.5	14162.5	47737.9	7147.7	3220.6	4520.5	1736.5	575.1	1472.6	20322.6	3606.7	1337.2	831.4	738.2	3921.2	24.8	446.2	4988.8	281.3	13700.1	47497.2	6932.7	3449.1	4669.6	1763.6	3651.7	1339.2	807.7	4073.5	31.9	522.4	0.0	1185.2	0.0	0.0	0.0	0.0	0.0	172.1	1054.4	528.9	450.6	606.7	855.6	1112293.0	1093990.0	1093333.334311	217519.9465	229723.259357	447243.205857	234141.640814	235259.48764	469401.128454	54838.0	597089.205857	988701.334311	973020.334311	972036.0	1414121.0	0.955535	1.214825	0.0	3.0	3.0	1164053.056737
sub-0085	3890.2	73.7	11457.6	47749.5	5961.9	3237.4	4429.0	1297.6	695.0	1248.2	16917.5	3720.1	1384.2	915.6	694.3	3170.8	20.6	297.9	4272.5	385.2	11121.6	46998.2	6034.9	3400.0	4538.4	1228.3	3851.2	1418.5	699.9	3281.3	0.0	370.1	0.0	1285.1	0.0	0.0	0.0	0.0	0.0	181.7	923.4	570.3	689.0	584.1	777.6	996756.0	985381.0	984891.193202	222305.244556	220056.359095	442361.603651	189343.561129	187099.028421	376442.589551	49739.0	586595.603651	878864.193202	870131.193202	868904.0	1270259.0	0.919617	1.171953	11.0	29.0	40.0	1083882.108839
sub-0086	15595.6	663.7	15995.6	60903.9	8750.5	4039.3	5361.6	1833.6	1249.5	2569.0	24891.6	4203.9	1783.5	1356.9	875.1	4590.1	123.3	600.0	11660.0	372.8	15721.2	60941.9	8150.3	4221.1	5409.6	2000.8	4660.4	1903.9	763.2	4504.8	47.3	620.8	0.0	2394.4	0.0	0.0	0.0	0.0	0.0	236.9	1043.1	786.6	549.4	620.4	1365.5	1461305.0	1427692.0	1427215.542906	310037.757148	309717.291338	619755.048486	295317.293662	294897.200758	590214.49442	65133.0	806745.048486	1306091.542906	1277397.542906	1275537.0	1836838.0	0.857238	1.077536	4.0	7.0	11.0	1704665.753909
sub-0087	3538.0	175.4	13297.5	62748.4	7518.7	3475.6	5707.8	1861.8	664.3	1998.7	21130.5	4104.2	1743.0	784.4	732.1	4344.3	29.3	376.8	3800.8	251.3	13311.8	62723.7	7317.1	3693.7	5819.9	1988.9	4068.6	1806.1	820.0	4197.8	18.8	437.8	0.0	1218.3	0.0	0.0	0.0	0.0	0.0	124.5	957.8	611.2	595.4	468.5	848.8	1149394.0	1138450.0	1138135.444228	243460.190435	241866.408562	485326.598997	221287.32408	220959.521151	442246.845231	60772.0	670514.598997	997738.444228	989906.444228	988590.0	1441497.0	0.776064	0.97329	7.0	8.0	15.0	1481056.243554
sub-0088	19630.5	698.0	13746.2	56879.9	6946.5	2989.0	5639.6	1873.2	1381.0	2785.5	19430.1	3906.5	1489.4	1110.0	563.2	3720.6	36.8	628.9	13719.1	510.4	12569.0	54917.2	6877.9	3547.7	5726.4	1866.0	3937.3	1450.6	508.7	3535.3	30.0	522.8	0.0	1633.2	0.0	0.0	0.0	0.0	0.0	193.9	1043.9	350.7	411.6	462.1	1031.4	1168197.0	1127888.0	1127860.30422	236585.516201	231622.148227	468207.664428	235165.42383	230886.215962	466051.639791	56506.0	637068.664428	1028484.30422	993264.30422	990672.0	1491049.0	0.718714	0.917343	9.0	9.0	18.0	1625399.111629
sub-0089	7115.5	420.5	14579.5	58748.8	7449.0	3004.0	5260.3	1697.9	988.7	3230.1	21592.5	4050.7	1288.7	940.3	817.7	4195.2	76.8	456.9	7935.5	213.0	13757.5	57685.1	7049.2	3311.1	5253.2	1597.2	4222.3	1523.7	723.2	4043.2	24.5	519.4	0.0	1186.9	0.0	0.0	0.0	0.0	0.0	179.0	930.3	624.2	446.1	448.7	902.9	1138577.0	1117611.0	1117313.308147	238436.188892	238474.555383	476910.744274	220499.216697	220432.347176	440931.563873	57168.0	649521.744274	992433.308147	976382.308147	975230.0	1456933.0	0.9711	1.242628	9.0	5.0	14.0	1172460.842737
sub-0090	9299.6	332.7	13406.4	49709.4	6764.2	3225.4	4890.1	1701.6	955.5	1881.4	18910.8	3670.2	1597.4	1026.0	688.7	3657.5	21.1	390.0	10841.2	376.4	13923.6	50337.5	6720.7	3485.7	4679.7	1690.3	3607.9	1408.1	660.9	3702.1	22.5	398.1	0.0	1303.5	0.0	0.0	0.0	0.0	0.0	155.8	782.8	493.4	350.6	381.6	858.7	1094464.0	1069848.0	1069054.678413	234392.212657	234391.134178	468783.346835	211328.590585	209301.740992	420630.331578	54175.0	622544.346835	966196.678413	945217.678413	944276.0	1397915.0	0.772185	0.986281	2.0	6.0	8.0	1417359.174652
sub-0091	3586.8	168.5	12221.9	48607.2	6404.9	3379.9	4409.5	1587.9	715.6	1688.2	17598.1	3749.1	1256.1	763.2	576.6	3629.5	25.5	285.3	4336.9	341.9	11621.3	48653.6	6223.4	3657.7	4450.7	1569.7	3570.5	1273.7	641.5	3427.8	14.2	357.3	0.0	1408.0	0.0	0.0	0.0	0.0	0.0	153.8	919.3	584.4	821.5	616.3	797.2	1034646.0	1023227.0	1022726.93429	206641.932341	206580.915821	413222.848162	221071.50273	218196.583398	439268.086128	51022.0	560661.848162	913531.93429	905120.93429	903901.0	1304224.0	0.871072	1.098031	6.0	6.0	12.0	1187784.738248
sub-0092	5164.9	471.3	12911.5	50940.2	7281.7	3720.5	4930.3	1637.6	911.0	1913.0	18539.3	3704.8	1334.9	874.5	949.5	3527.4	29.7	450.8	4324.9	414.4	12504.8	48294.6	7318.2	3799.0	4988.7	1520.3	3804.6	1373.4	649.3	3413.3	17.0	541.7	0.0	1050.3	0.0	0.0	0.0	0.0	0.0	146.5	948.0	591.5	533.8	486.6	885.6	1063973.0	1049850.0	1049123.548375	222282.495611	220717.18657	442999.682181	216142.510559	210748.355635	426890.866194	56207.0	598086.682181	938391.548375	927682.548375	926727.0	1372706.0	0.996252	1.285335	12.0	12.0	24.0	1067975.377756
sub-0093	12282.6	677.5	14239.7	64089.9	7745.1	4302.8	5449.6	2055.7	1699.0	3950.8	24051.8	4506.3	2006.1	1432.5	782.0	4445.4	67.4	604.2	7926.8	419.3	13588.7	61481.4	7582.1	4435.3	5186.9	1970.7	4381.6	2219.3	689.5	4343.8	41.6	673.3	0.0	1920.3	0.0	0.0	0.0	0.0	0.0	218.3	975.0	753.1	539.6	495.6	1167.1	1317737.0	1289088.0	1288170.284216	263117.578297	261514.233394	524631.811691	278435.532841	270663.939684	549099.472525	64028.0	712612.811691	1161205.284216	1139376.284216	1138575.0	1719868.0	0.89351	1.166181	6.0	6.0	12.0	1474786.699803
sub-0094	4853.8	163.8	11630.4	45223.8	6012.0	3632.2	4239.4	1513.6	667.2	1700.9	17558.0	3756.6	1189.4	816.9	573.5	3616.1	28.1	253.0	5100.4	302.4	11589.6	44304.0	5799.8	3622.9	4281.9	1505.2	3770.7	1310.2	633.7	3476.5	22.6	449.5	0.0	812.1	0.0	0.0	0.0	0.0	0.0	149.7	868.4	448.1	367.0	439.2	710.4	921221.0	907740.0	907272.960572	194516.039088	191874.755998	386390.795086	180710.667682	178935.497804	359646.165486	50367.0	525446.795086	808281.960572	797780.960572	796781.0	1176300.0	0.983989	1.256448	5.0	10.0	15.0	936210.537003
sub-0095	8148.0	153.7	12898.9	47610.7	6868.8	3155.3	4791.5	1608.7	724.4	1524.1	19397.5	3309.6	1598.0	1172.1	790.3	3494.6	13.5	559.1	6579.1	244.1	12327.5	48406.6	6939.1	3287.9	4904.7	1576.6	3724.9	1723.6	642.2	3681.1	12.8	570.3	0.0	1175.1	0.0	0.0	0.0	0.0	0.0	137.5	1028.7	468.1	391.6	453.9	863.1	1143122.0	1124391.0	1124228.099456	245322.496156	239697.462144	485019.958299	233133.24392	231534.897237	464668.141157	54281.0	635424.958299	1021150.099456	1005647.099456	1004032.0	1430123.0	0.849039	1.062205	6.0	8.0	14.0	1346371.926449
sub-0096	3851.8	181.3	15502.6	66184.2	7795.2	3452.9	6325.5	1886.2	714.9	1701.6	25080.3	4723.6	1754.6	886.7	781.8	4200.4	26.6	300.5	3994.6	844.6	14940.2	66213.7	7324.3	3610.2	6011.7	1939.8	4679.8	1712.2	755.7	4492.3	18.9	339.0	0.0	1329.8	0.0	0.0	0.0	0.0	0.0	158.9	1078.2	509.9	764.7	634.8	947.6	1234630.0	1222803.0	1222465.775764	255134.349872	256464.852916	511599.202788	244079.809497	242828.763479	486908.572976	63267.0	706653.202788	1072033.775764	1063236.775764	1062016.0	1560228.0	0.936777	1.183824	2.0	7.0	9.0	1317955.655575
sub-0097	4660.8	212.1	13711.1	61089.9	6193.1	3804.0	5049.2	1517.4	644.6	1678.0	19156.0	3420.5	1144.5	833.4	674.9	3795.7	44.8	549.5	4914.4	168.3	13185.5	59805.8	5958.2	3905.5	5030.4	1629.9	3655.1	1175.1	477.1	3604.0	62.2	555.1	0.0	1210.3	0.0	0.0	0.0	0.0	0.0	200.1	806.6	513.1	389.4	409.0	767.4	1018246.0	1005045.0	1004578.363075	209107.72378	205047.553275	414155.277055	195916.02202	195906.064	391822.086021	52779.0	586859.277055	870535.363075	860137.363075	859144.0	1335125.0	1.011584	1.32639	4.0	6.0	10.0	1006585.32031
sub-0098	6078.9	255.4	14872.9	56045.7	6492.1	3282.2	4723.2	1615.7	888.3	1332.2	19314.1	3787.6	1352.3	965.0	712.9	3586.9	29.9	407.7	6563.3	206.0	14998.0	53817.0	6437.6	3347.3	4659.1	1661.2	3833.3	1542.4	732.3	3797.2	14.4	341.1	0.0	1131.7	0.0	0.0	0.0	0.0	0.0	139.9	882.1	554.6	481.7	535.4	721.3	1123236.0	1107007.0	1106425.787093	245226.93766	242215.431765	487442.369425	214655.287309	212594.13036	427249.417668	53416.0	650278.369425	983019.787093	969797.787093	968608.0	1418043.0	0.95445	1.204957	9.0	10.0	19.0	1176840.903136
sub-0099	11404.9	270.4	12795.1	54577.7	7334.8	3133.1	5627.7	1982.3	1093.5	2295.4	20391.5	4058.1	1512.1	1167.5	844.3	3717.0	46.6	361.0	7514.9	268.1	12451.0	54040.1	6926.8	3440.7	5678.2	1794.4	4129.7	1553.0	817.6	3706.5	38.7	715.2	0.0	1625.1	0.0	0.0	1.0	0.0	0.0	203.3	1162.3	794.2	572.7	536.3	1065.6	1227080.0	1203087.0	1202622.090683	253827.768226	246850.913357	500678.681584	255522.35055	255990.058549	511512.4091	58521.0	666753.681584	1092230.090683	1072460.090683	1071065.0	1577219.0	0.987685	1.269515	4.0	9.0	13.0	1242379.625489
sub-0100	11251.1	416.1	12238.0	54859.6	6803.1	4001.1	5296.8	1774.4	1051.7	2184.3	19548.0	3594.8	1534.9	1252.6	750.4	3990.7	52.5	567.0	9244.2	404.1	11453.0	52478.4	6829.3	4105.5	5320.5	1661.9	3737.3	1533.2	732.4	3889.8	164.0	626.9	0.0	1309.3	0.0	0.0	0.0	0.0	0.0	184.2	922.9	574.8	429.3	375.1	946.9	1072208.0	1045851.0	1045457.06947	225354.651031	224169.326796	449523.977827	204584.861493	204501.23015	409086.091643	57376.0	613498.977827	939875.06947	917778.06947	916415.0	1385233.0	0.881278	1.138562	9.0	13.0	22.0	1216651.688087
sub-0101	8955.6	344.1	13818.0	54132.6	7206.9	3318.1	4741.3	1723.8	708.7	1330.0	19230.5	3878.3	1196.8	899.6	693.2	3732.3	54.8	433.6	5157.2	674.6	14205.8	53753.7	7202.3	3276.0	4591.0	1751.6	3645.9	1300.7	588.4	3674.7	24.4	426.3	0.0	1096.4	0.0	0.0	0.0	0.0	0.0	163.4	1092.2	811.4	636.8	567.9	1041.3	1076026.0	1058038.0	1057695.334111	215977.548567	213008.680969	428986.229535	222091.202315	217391.902262	439483.104576	54418.0	591273.229535	939853.334111	924544.334111	923164.0	1370363.0	0.899339	1.145345	9.0	10.0	19.0	1196463.47549
sub-0102	5424.4	170.3	12700.3	48744.8	6218.1	2729.2	4177.5	1586.7	557.6	1191.1	17665.9	3620.3	1384.1	738.7	629.4	3279.3	28.7	436.7	5528.1	241.3	12496.3	49563.9	5866.6	2988.0	4091.7	1419.6	3674.1	1472.8	610.0	3428.4	38.7	482.7	0.0	877.6	0.0	0.0	0.0	0.0	0.0	131.3	1084.6	673.5	483.2	717.3	854.9	1023692.0	1009785.0	1009244.578498	219717.67483	215732.954949	435450.629778	201572.21716	201209.731561	402781.94872	49006.0	582105.629778	900834.578498	889138.578498	887712.0	1275831.0	0.919716	1.146246	7.0	3.0	10.0	1113051.711489
sub-0103	5934.1	289.2	13856.4	56883.6	6341.5	3756.3	5206.7	1755.8	860.9	1498.3	21914.8	3879.0	1443.1	782.8	812.0	3963.3	20.4	536.6	4858.1	465.3	12961.8	56264.8	6272.7	3816.3	5148.2	1818.5	4199.1	1460.7	798.6	3914.1	25.5	581.1	0.0	1232.3	0.0	0.0	0.0	0.0	0.0	146.7	747.6	594.4	437.2	496.8	833.0	1204477.0	1189710.0	1189374.331576	262385.688319	262632.820461	525018.50878	235967.454955	233652.367841	469619.822796	56247.0	693826.50878	1064512.331576	1052636.331576	1051126.0	1518183.0	0.826388	1.041621	8.0	15.0	23.0	1457519.582271
sub-0104	7148.3	434.2	13389.4	48866.7	6188.7	2971.6	3987.1	1484.4	745.9	1642.6	19279.6	3616.9	1275.6	966.4	522.9	3361.3	27.9	363.9	7444.9	364.6	12805.4	48106.7	5841.8	3108.5	4097.4	1459.1	3538.1	1165.8	425.8	3408.5	33.8	543.5	0.0	981.5	0.0	0.0	0.0	0.0	0.0	156.8	906.3	544.7	403.2	378.6	895.2	958361.0	939506.0	938888.584055	188319.216174	189577.524225	377896.740399	196046.107345	195576.736311	391622.843656	48113.0	522420.740399	834505.584055	818775.584055	818162.0	1244048.0	0.927919	1.204532	5.0	2.0	7.0	1032806.41315
sub-0105	3584.9	159.2	13196.0	56568.3	7842.7	3937.7	5313.3	2032.0	740.2	1375.2	20241.6	4417.8	2023.4	876.8	974.6	4158.3	47.6	302.1	3945.3	581.8	12904.0	55445.1	7573.5	4023.0	5445.1	1963.6	4541.0	1947.3	959.3	4265.9	52.2	291.8	0.0	2672.1	0.0	0.0	0.0	0.0	0.0	115.5	1039.5	699.9	999.0	986.4	866.9	1166909.0	1156230.0	1155422.416666	256143.030434	257795.87585	513938.906284	219807.434737	221856.075645	441663.510382	63302.0	688666.906284	1029244.416666	1021217.416666	1019705.0	1447029.0	0.852487	1.057129	11.0	11.0	22.0	1368828.637901
sub-0106	5054.0	157.1	15987.0	53525.7	7069.0	3659.3	4952.9	1857.8	590.6	2150.9	22387.1	3766.0	1452.1	960.9	880.3	3976.2	10.4	354.2	4059.8	229.2	15295.7	52619.9	7055.9	3779.3	5086.1	1992.9	3723.5	1651.5	679.7	3903.8	0.0	322.0	0.0	1211.3	0.0	0.0	0.0	0.0	0.0	124.0	1068.3	563.5	795.9	774.4	1021.9	1150099.0	1137287.0	1137054.893433	234046.535978	230827.516615	464874.052593	240874.598749	237457.24209	478331.840839	57291.0	628949.052593	1011790.893433	1002376.893433	1000641.0	1434134.0	0.912063	1.137312	3.0	11.0	14.0	1260985.860422
sub-0107	6843.0	359.6	12718.9	51452.1	7229.2	2436.9	4663.2	1412.5	716.5	1534.3	19537.5	3809.5	1102.1	752.1	657.4	3796.0	12.5	509.2	6773.0	219.1	12733.6	49547.6	6764.9	2655.1	4621.3	1490.4	3925.3	1175.5	513.6	3807.3	0.0	609.9	0.0	837.9	0.0	0.0	0.0	0.0	0.0	202.7	1135.3	646.1	496.0	706.8	841.6	1073579.0	1056153.0	1055661.351506	222420.434018	223001.48346	445421.917478	216411.295519	216957.138509	433368.434028	51784.0	597696.917478	946568.351506	931913.351506	930902.0	1361638.0	0.873776	1.108224	9.0	7.0	16.0	1228666.712062
sub-0108	2927.9	284.9	13349.0	57833.5	7435.5	3188.1	4720.1	1676.9	620.3	1844.4	21985.2	4590.6	1767.9	818.6	892.1	3651.0	33.6	348.8	3601.6	448.4	12756.1	57235.9	6846.3	3588.4	4626.9	1554.2	4334.4	1956.5	866.4	3843.8	4.2	432.1	0.0	1597.2	0.0	0.0	0.0	0.0	0.0	140.8	829.1	454.0	576.4	620.3	776.7	1170456.0	1160164.0	1159790.229452	256088.707874	251011.387776	507100.09565	229145.550318	227015.583484	456161.133802	57259.0	678820.09565	1029283.229452	1022040.229452	1020802.0	1487540.0	0.866891	1.101737	15.0	8.0	23.0	1350177.045694
sub-0109	9327.5	271.6	13329.9	48028.6	7203.2	3678.4	5402.8	1888.3	917.2	1253.5	21174.7	4339.5	1598.6	1153.9	824.1	3918.0	66.4	545.3	7206.5	251.2	13630.9	47916.0	7222.0	3817.4	5164.3	1782.5	4226.9	1546.0	740.7	3748.0	28.7	629.8	0.0	1169.9	0.0	0.0	0.0	0.0	0.0	199.7	921.7	571.3	546.7	718.4	1071.3	1317048.0	1296342.0	1295757.161578	281844.430163	285840.863297	567685.29346	273985.278705	272953.589414	546938.868118	58766.0	723022.29346	1193142.161578	1175531.161578	1173881.0	1654359.0	0.972653	1.221761	8.0	6.0	14.0	1354077.331744
sub-0110	8012.7	177.1	12839.3	53952.8	7293.7	3762.4	5131.6	1882.8	930.4	2203.5	21647.9	4504.4	1551.5	788.8	862.1	4044.3	21.4	366.4	6859.4	156.9	12214.5	52393.3	7145.8	4056.8	5312.1	1902.2	4831.8	1738.4	713.9	4094.7	6.4	491.0	0.0	1019.8	0.0	0.0	0.0	0.0	0.0	141.2	839.9	579.2	474.3	529.2	881.4	1127277.0	1108490.0	1107870.812254	235617.431526	231059.452214	466676.88374	226816.75395	224482.174564	451298.928514	60458.0	632872.88374	994848.812254	979733.812254	978964.0	1409615.0	0.754714	0.943739	6.0	8.0	14.0	1493648.760968
sub-0111	8208.1	296.5	14144.8	61453.5	8320.7	4354.9	6204.4	2216.1	758.1	1607.8	22408.9	4746.5	1626.5	549.8	753.9	4446.1	40.4	429.2	4097.7	498.2	13824.4	62169.4	8111.4	4188.9	6206.2	2095.4	4746.5	1820.6	928.9	4314.5	24.6	380.5	2.8	1468.6	0.0	0.0	0.0	0.0	0.0	182.8	1100.6	647.8	435.2	633.5	948.5	1316262.0	1300482.0	1300135.137591	273267.652564	276569.826203	549837.478767	267662.818381	264452.840444	532115.658825	67033.0	740893.478767	1164729.137591	1151602.137591	1149233.0	1633477.0	0.753448	0.935026	6.0	9.0	15.0	1746985.631958
sub-0112	4294.5	222.7	11811.8	53244.7	7073.2	3701.8	4881.7	1733.5	741.8	1739.1	18015.4	3895.7	1413.2	946.4	657.6	4048.4	58.4	443.5	3824.6	412.3	12165.1	52440.6	6933.2	3852.6	5200.3	1790.1	3987.4	1423.2	665.9	3943.2	28.3	512.4	0.0	1305.0	0.0	0.0	0.0	0.0	0.0	134.2	858.5	493.0	631.7	464.8	926.6	1097098.0	1085005.0	1084380.909999	236524.29171	235378.870251	471903.16196	214462.869301	213285.878738	427748.748038	56918.0	633709.16196	966974.909999	957986.909999	957139.0	1394244.0	0.81732	1.038689	3.0	6.0	9.0	1342310.952564
sub-0113	6376.0	267.6	14232.9	55620.4	7957.9	4265.1	4971.9	1831.9	682.9	2228.0	23049.1	3990.7	1598.4	845.1	877.0	4250.0	49.1	423.7	4312.8	252.2	14043.6	55924.6	7657.6	4403.8	5020.5	1814.8	4007.6	1615.6	704.5	4374.6	126.5	490.1	0.0	1406.9	0.0	0.0	0.0	0.0	0.0	156.3	912.4	592.8	567.4	514.8	942.1	1222892.0	1208236.0	1207882.170853	272928.923449	269428.578148	542357.501597	233410.207389	232429.461866	465839.669255	61485.0	714898.501597	1082594.170853	1071397.170853	1070046.0	1522911.0	0.873624	1.087955	13.0	11.0	24.0	1399792.77733
sub-0114	5178.1	433.6	14198.1	56281.1	7891.7	4402.6	5572.9	2041.9	829.0	1381.7	21251.2	4119.2	1548.1	1264.3	696.3	4243.6	43.2	436.5	4865.9	269.1	14192.4	56666.8	7419.7	4421.9	5491.7	1973.6	4272.6	1735.1	762.6	4351.5	23.4	580.2	0.0	1663.0	0.0	0.0	0.0	0.0	0.0	178.7	1176.4	664.5	650.2	624.6	1041.5	1254779.0	1240480.0	1239695.091139	268985.79996	269057.408756	538043.208716	250670.914573	247898.967849	498569.882422	63040.0	713447.208716	1112409.091139	1101369.091139	1100325.0	1583963.0	0.818499	1.033228	10.0	10.0	20.0	1533023.828853
sub-0115	5952.9	230.5	14082.1	57730.0	7850.9	3830.8	6248.3	1971.4	946.7	1313.7	21242.9	4322.2	1909.2	921.2	821.4	4309.9	40.9	312.2	3349.5	457.4	13411.9	55997.2	8103.1	3698.7	6157.6	1982.6	4581.2	1597.0	820.4	4438.1	12.3	289.8	0.0	2232.5	0.0	0.0	0.0	0.0	0.0	176.0	858.9	571.5	594.1	447.6	854.1	1218278.0	1205597.0	1204810.482941	258169.466309	260363.707453	518533.173762	241714.676768	240170.632411	481885.309179	64486.0	696339.173762	1076761.482941	1067003.482941	1065600.0	1550626.0	0.84963	1.08141	7.0	6.0	13.0	1433892.850141
sub-0116	4869.4	422.9	12671.0	51393.1	6701.6	3241.5	4382.6	1634.2	663.6	1397.2	18513.4	3614.2	1536.7	816.2	829.3	3794.7	43.8	289.3	5172.3	582.1	11974.8	49964.3	6693.0	3553.9	4580.8	1453.8	3569.2	1597.6	677.7	3596.7	42.7	397.2	0.0	933.0	0.0	0.0	0.0	0.0	0.0	164.2	865.3	564.6	525.5	500.5	951.5	1017356.0	1003763.0	1002932.264401	225702.51614	222672.299843	448374.815983	187862.388074	189032.060345	376894.448418	53092.0	602501.815983	891182.264401	880184.264401	879121.0	1305295.0	0.869904	1.116111	5.0	17.0	22.0	1169503.2948
sub-0117	4568.3	317.0	12718.0	57383.9	7443.5	3907.7	5286.4	1905.5	797.2	1262.7	20481.4	4242.1	1574.9	663.4	709.6	4300.1	62.7	431.6	3465.0	417.2	12358.2	57058.0	6918.7	3532.2	5287.2	1913.5	4244.5	1572.7	661.7	4131.4	27.9	577.7	0.0	1617.5	0.0	0.0	0.0	0.0	0.0	209.4	790.2	597.6	397.1	513.2	769.2	1134397.0	1122850.0	1122406.540815	236838.942645	235248.045492	472086.988137	226043.938737	226903.613941	452947.552678	59168.0	645377.988137	995247.540815	986171.540815	984540.0	1430605.0	0.901513	1.136911	5.0	10.0	15.0	1258326.402802
sub-0118	6429.1	327.3	12955.4	54154.1	7746.8	3786.7	5363.6	2033.3	928.4	2623.1	20789.6	4397.0	1559.7	916.6	771.0	4195.9	72.4	430.8	7977.7	391.3	13131.8	57180.1	7224.6	4151.4	5256.4	1797.7	4177.7	1786.1	784.5	4061.7	41.9	533.2	0.0	1108.6	0.0	0.0	0.0	0.0	0.0	244.0	857.6	555.4	690.0	700.8	759.7	1155507.0	1136134.0	1135774.202359	239506.806745	233267.673894	472774.48064	234560.687719	232146.034	466706.721719	60961.0	644189.48064	1017098.202359	1001941.202359	1000698.0	1499561.0	0.761603	0.988371	5.0	8.0	13.0	1517204.068982
