rh.aparc.area	rh_bankssts_area	rh_caudalanteriorcingulate_area	rh_caudalmiddlefrontal_area	rh_cuneus_area	rh_entorhinal_area	rh_fusiform_area	rh_inferiorparietal_area	rh_inferiortemporal_area	rh_isthmuscingulate_area	rh_lateraloccipital_area	rh_lateralorbitofrontal_area	rh_lingual_area	rh_medialorbitofrontal_area	rh_middletemporal_area	rh_parahippocampal_area	rh_paracentral_area	rh_parsopercularis_area	rh_parsorbitalis_area	rh_parstriangularis_area	rh_pericalcarine_area	rh_postcentral_area	rh_posteriorcingulate_area	rh_precentral_area	rh_precuneus_area	rh_rostralanteriorcingulate_area	rh_rostralmiddlefrontal_area	rh_superiorfrontal_area	rh_superiorparietal_area	rh_superiortemporal_area	rh_supramarginal_area	rh_frontalpole_area	rh_temporalpole_area	rh_transversetemporal_area	rh_insula_area	rh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-0145	869.0	737.0	1687.0	1559.0	357.0	2680.0	5406.0	3195.0	868.0	4938.0	2349.0	3444.0	1780.0	3565.0	494.0	1374.0	1127.0	767.0	1529.0	1611.0	3760.0	1060.0	4784.0	4344.0	596.0	5474.0	6304.0	4970.0	3447.0	2875.0	452.0	487.0	268.0	2025.0	81177.0	1071579.0	1299827.985789
sub-0146	923.0	437.0	1948.0	2052.0	323.0	2393.0	4586.0	2738.0	846.0	4969.0	2377.0	3297.0	1603.0	3644.0	581.0	1432.0	1117.0	813.0	1119.0	1777.0	3606.0	1042.0	4259.0	3619.0	318.0	5800.0	6092.0	4915.0	3354.0	3462.0	287.0	407.0	272.0	2214.0	78610.3	1058927.0	1294601.842197
sub-0147	738.0	598.0	2140.0	1622.0	496.0	2761.0	5949.0	2909.0	941.0	4550.0	2860.0	2830.0	1973.0	3292.0	560.0	1365.0	1694.0	1054.0	1744.0	1304.0	3944.0	1091.0	4656.0	4472.0	525.0	5588.0	6988.0	5639.0	3799.0	3953.0	365.0	401.0	334.0	2428.0	85561.2	1136736.0	1241067.766693
sub-0148	813.0	506.0	1777.0	1574.0	335.0	2517.0	5136.0	2447.0	912.0	4619.0	2422.0	2810.0	1764.0	3023.0	723.0	1208.0	1317.0	717.0	1562.0	1440.0	3915.0	1034.0	4358.0	3646.0	525.0	5958.0	6045.0	4581.0	3447.0	3439.0	320.0	399.0	327.0	2220.0	77834.1	1099889.0	1371161.493702
sub-0149	818.0	642.0	2195.0	1556.0	392.0	2572.0	4625.0	3157.0	752.0	4540.0	2172.0	3256.0	1743.0	3205.0	575.0	1539.0	1243.0	846.0	1468.0	1489.0	3867.0	1022.0	4909.0	3955.0	579.0	5623.0	7092.0	5587.0	3523.0	3654.0	332.0	457.0	342.0	2260.0	81983.3	1083413.0	1075534.959018
sub-0150	740.0	616.0	1833.0	1482.0	377.0	2495.0	4325.0	2799.0	581.0	5073.0	2144.0	2644.0	1512.0	3208.0	663.0	1412.0	1059.0	669.0	1213.0	1318.0	3601.0	825.0	3989.0	3274.0	478.0	4691.0	5838.0	4701.0	3232.0	2809.0	253.0	447.0	258.0	1645.0	72198.1	979744.0	1171160.88029
sub-0151	707.0	613.0	1957.0	1557.0	353.0	3196.0	5308.0	3146.0	842.0	5689.0	2550.0	2941.0	1906.0	3312.0	616.0	1661.0	1348.0	991.0	1428.0	1380.0	3462.0	1167.0	4643.0	4170.0	642.0	5389.0	6585.0	5179.0	3639.0	3310.0	301.0	481.0	325.0	2345.0	83120.4	1097082.0	1509962.151515
sub-0152	825.0	573.0	1921.0	1634.0	287.0	2695.0	4271.0	2517.0	764.0	4386.0	2033.0	2490.0	1591.0	3112.0	578.0	1295.0	1130.0	616.0	1207.0	1413.0	3438.0	1078.0	4621.0	3731.0	481.0	4277.0	5816.0	5169.0	2983.0	2584.0	261.0	410.0	285.0	2038.0	72496.6	963268.0	999643.89995
sub-0153	1033.0	534.0	2177.0	1471.0	375.0	2951.0	5179.0	3061.0	821.0	4612.0	2522.0	2828.0	1944.0	3541.0	704.0	1513.0	1520.0	987.0	1669.0	1435.0	3631.0	1073.0	4167.0	3930.0	526.0	5678.0	6977.0	4824.0	3855.0	3665.0	333.0	423.0	267.0	2561.0	82724.5	1174849.0	1431686.192644
sub-0154	779.0	637.0	2203.0	1466.0	389.0	3264.0	4632.0	3218.0	718.0	5532.0	2121.0	2970.0	1668.0	3176.0	679.0	1304.0	1154.0	680.0	1652.0	1154.0	3879.0	1118.0	4634.0	3570.0	503.0	6015.0	6109.0	4859.0	3707.0	3371.0	284.0	472.0	342.0	2119.0	80378.6	1124285.0	1408099.524744
sub-0155	1032.0	801.0	2368.0	1973.0	369.0	3187.0	6572.0	3719.0	1067.0	5329.0	2776.0	3774.0	2016.0	4233.0	720.0	1515.0	1469.0	887.0	2031.0	1972.0	4489.0	1259.0	5046.0	4361.0	736.0	6206.0	6604.0	6399.0	4042.0	4280.0	317.0	358.0	327.0	2394.0	94623.3	1296459.0	1725216.128586
sub-0156	850.0	605.0	2519.0	2014.0	416.0	2881.0	5309.0	3167.0	945.0	4832.0	2599.0	3868.0	1875.0	3535.0	537.0	1332.0	1626.0	818.0	1405.0	2131.0	4072.0	1309.0	5029.0	3601.0	764.0	5711.0	6988.0	5324.0	3316.0	3984.0	269.0	493.0	306.0	2330.0	86757.7	1132616.0	1523832.725016
sub-0157	954.0	920.0	2397.0	2080.0	462.0	2832.0	5995.0	3274.0	1075.0	5462.0	2645.0	3411.0	1962.0	3482.0	664.0	1828.0	1306.0	954.0	1386.0	1965.0	4109.0	1378.0	4915.0	4167.0	705.0	6732.0	7806.0	5620.0	3965.0	4446.0	300.0	408.0	398.0	2190.0	92187.8	1196794.0	1246740.565978
sub-0158	1007.0	869.0	1982.0	1547.0	497.0	3162.0	5655.0	2827.0	893.0	4523.0	2503.0	3079.0	1924.0	3210.0	726.0	1433.0	1338.0	916.0	1543.0	1329.0	3914.0	1185.0	4766.0	4217.0	628.0	6136.0	6577.0	5116.0	3647.0	3842.0	330.0	409.0	327.0	2383.0	84420.2	1140746.0	1506750.044298
sub-0159	1001.0	729.0	2078.0	1595.0	387.0	3567.0	6683.0	3808.0	1047.0	5230.0	2786.0	2253.0	2094.0	4189.0	723.0	1707.0	1648.0	812.0	1856.0	1205.0	4203.0	1322.0	5224.0	5016.0	767.0	5691.0	8573.0	6121.0	4214.0	4568.0	384.0	404.0	364.0	2892.0	95129.6	1329475.0	1869415.720584
sub-0160	1065.0	706.0	2607.0	1440.0	458.0	3195.0	7066.0	3164.0	1010.0	5386.0	2689.0	2658.0	1965.0	3905.0	699.0	1849.0	1507.0	856.0	1577.0	1176.0	4091.0	1202.0	5974.0	3749.0	742.0	6510.0	8624.0	5701.0	4479.0	3303.0	373.0	477.0	388.0	2568.0	93145.6	1241604.0	1676307.142224
sub-0161	942.0	727.0	2544.0	1681.0	696.0	3139.0	4823.0	3501.0	895.0	5402.0	2769.0	3517.0	2165.0	3490.0	634.0	1635.0	1471.0	856.0	1621.0	1573.0	4226.0	1154.0	5243.0	4150.0	528.0	6369.0	7430.0	4638.0	3483.0	3797.0	373.0	438.0	395.0	2531.0	88832.2	1247134.0	1602061.22089
sub-0162	990.0	827.0	1843.0	1601.0	441.0	3068.0	6508.0	3136.0	886.0	5741.0	2877.0	2846.0	1908.0	3509.0	577.0	1720.0	1684.0	923.0	1856.0	1283.0	3650.0	1363.0	5526.0	3521.0	651.0	5748.0	7823.0	4741.0	4507.0	3163.0	310.0	464.0	342.0	2377.0	88306.3	1191848.0	1344554.555009
sub-0163	897.0	608.0	2686.0	1788.0	440.0	2634.0	5962.0	3167.0	971.0	5214.0	2541.0	3206.0	1930.0	3801.0	568.0	1554.0	1379.0	765.0	1468.0	1532.0	3756.0	1220.0	5028.0	4392.0	786.0	6630.0	8210.0	5384.0	3903.0	3104.0	294.0	487.0	317.0	2416.0	89020.3	1183333.0	1294739.797538
sub-0164	934.0	757.0	1881.0	1609.0	291.0	2916.0	5406.0	2997.0	983.0	5359.0	2181.0	2877.0	1810.0	3791.0	702.0	1188.0	1356.0	910.0	1495.0	1606.0	3851.0	1339.0	4527.0	3843.0	558.0	4972.0	6465.0	5385.0	3622.0	3438.0	299.0	371.0	307.0	2403.0	82426.8	1096547.0	1188231.934878
sub-0165	783.0	639.0	2389.0	1743.0	378.0	2883.0	4419.0	2731.0	967.0	5105.0	2182.0	3382.0	1685.0	3100.0	735.0	1484.0	1099.0	811.0	1416.0	1620.0	3801.0	1127.0	4528.0	3289.0	541.0	5180.0	6979.0	4913.0	3517.0	3395.0	296.0	482.0	338.0	2408.0	80331.8	1078700.0	1483535.133
sub-0166	950.0	589.0	2652.0	1203.0	412.0	2653.0	4702.0	2929.0	765.0	4554.0	2233.0	2938.0	1634.0	3624.0	596.0	1336.0	1281.0	742.0	1275.0	1173.0	3951.0	947.0	4713.0	3349.0	449.0	5615.0	6806.0	4948.0	3750.0	3284.0	282.0	412.0	338.0	2111.0	79190.2	1046479.0	1114885.546577
sub-0167	960.0	789.0	2187.0	1601.0	426.0	3115.0	5760.0	3341.0	909.0	4655.0	2875.0	2750.0	2302.0	3867.0	687.0	1441.0	1553.0	1104.0	1585.0	1185.0	4379.0	1462.0	5043.0	4491.0	677.0	7587.0	8343.0	5631.0	4131.0	4046.0	361.0	494.0	409.0	2634.0	92772.5	1262657.0	1396117.635519
sub-0168	910.0	729.0	1924.0	1399.0	441.0	2925.0	5737.0	2683.0	840.0	4109.0	2418.0	2704.0	1695.0	3114.0	624.0	1456.0	1085.0	758.0	1446.0	1143.0	3733.0	1182.0	4374.0	3958.0	541.0	5568.0	6326.0	5454.0	3357.0	3352.0	287.0	441.0	330.0	1882.0	78922.4	1070708.0	1068907.036454
sub-0169	843.0	648.0	2310.0	1568.0	461.0	2984.0	4492.0	3217.0	740.0	5062.0	2437.0	3021.0	1902.0	3195.0	632.0	1532.0	1344.0	811.0	1581.0	1446.0	3524.0	1118.0	4508.0	3442.0	512.0	5611.0	7153.0	4659.0	3482.0	2534.0	306.0	420.0	351.0	2100.0	79943.3	1107565.0	1332878.998056
sub-0170	840.0	753.0	2672.0	1376.0	309.0	2489.0	5296.0	3295.0	895.0	4092.0	2823.0	2823.0	1765.0	4121.0	530.0	1429.0	1381.0	848.0	1613.0	1118.0	4417.0	1165.0	4839.0	3909.0	535.0	6039.0	7321.0	4902.0	3640.0	3841.0	357.0	399.0	332.0	1934.0	84006.0	1053415.0	1088755.12353
sub-0171	739.0	588.0	1921.0	1549.0	511.0	2482.0	4184.0	2650.0	871.0	4105.0	2459.0	3088.0	1599.0	2763.0	577.0	1596.0	1221.0	704.0	1325.0	1547.0	3869.0	1045.0	4047.0	3704.0	631.0	4997.0	6239.0	4738.0	3251.0	3383.0	258.0	423.0	246.0	2213.0	75512.0	1029824.0	1126175.098684
sub-0172	665.0	621.0	2155.0	1785.0	423.0	2845.0	4663.0	3269.0	907.0	4032.0	2542.0	2806.0	1826.0	3020.0	566.0	1457.0	1178.0	979.0	1639.0	1589.0	3878.0	1097.0	4425.0	3634.0	616.0	6281.0	7169.0	5191.0	3039.0	3223.0	310.0	503.0	313.0	2218.0	80843.5	1106757.0	1180936.690315
sub-0173	847.0	728.0	2140.0	1848.0	360.0	2675.0	4577.0	3615.0	974.0	4864.0	3083.0	2996.0	2103.0	3705.0	585.0	1326.0	1612.0	940.0	1823.0	1715.0	3916.0	1161.0	4273.0	4140.0	446.0	6063.0	6494.0	5573.0	3710.0	4429.0	341.0	448.0	390.0	2090.0	85988.8	1183561.0	1364461.961894
sub-0174	973.0	673.0	1889.0	1469.0	412.0	2675.0	5330.0	2806.0	737.0	4164.0	2470.0	3077.0	1901.0	3642.0	642.0	1405.0	1583.0	892.0	1926.0	1508.0	3412.0	1172.0	4081.0	3747.0	590.0	5952.0	6256.0	5283.0	3821.0	3809.0	313.0	348.0	360.0	2147.0	81466.9	1108649.0	1250543.228796
sub-0175	803.0	682.0	2728.0	1884.0	358.0	2679.0	4563.0	3839.0	923.0	5971.0	2314.0	3345.0	1766.0	3433.0	627.0	1474.0	1205.0	848.0	1337.0	1597.0	3559.0	1257.0	4913.0	3724.0	664.0	5992.0	7204.0	5174.0	3860.0	3204.0	335.0	462.0	289.0	1923.0	84907.8	1203609.0	1397912.491468
sub-0176	845.0	751.0	2412.0	1422.0	512.0	3059.0	5728.0	3631.0	919.0	5322.0	2534.0	3000.0	1788.0	3879.0	575.0	1392.0	1461.0	876.0	1674.0	1253.0	3903.0	1062.0	4680.0	4311.0	768.0	5904.0	6733.0	5178.0	3806.0	3570.0	349.0	463.0	358.0	2195.0	86302.6	1161984.0	1515596.878423
sub-0177	837.0	798.0	2225.0	1792.0	380.0	3256.0	5612.0	3780.0	1135.0	6313.0	2536.0	3281.0	2074.0	3999.0	690.0	1463.0	1468.0	907.0	1648.0	1594.0	4828.0	1182.0	5264.0	4669.0	631.0	7264.0	7136.0	5662.0	4419.0	4351.0	341.0	520.0	351.0	2400.0	94801.6	1336472.0	1462053.042068
sub-0178	800.0	991.0	2083.0	1438.0	460.0	3153.0	5812.0	3667.0	904.0	4806.0	2695.0	2474.0	1913.0	3506.0	606.0	1599.0	1588.0	884.0	1786.0	1280.0	4058.0	1272.0	4281.0	4360.0	701.0	5692.0	6414.0	5712.0	3869.0	3900.0	372.0	426.0	356.0	2683.0	86537.7	1232195.0	1382342.680047
sub-0179	772.0	730.0	2079.0	1599.0	426.0	2455.0	4281.0	2706.0	721.0	4644.0	2305.0	3245.0	1793.0	3083.0	547.0	1504.0	1384.0	796.0	1376.0	1355.0	3746.0	1107.0	4822.0	3680.0	646.0	4631.0	6699.0	4894.0	3232.0	3110.0	263.0	387.0	331.0	2010.0	77354.1	1018270.0	1122713.412136
sub-0180	849.0	618.0	2136.0	1414.0	383.0	2646.0	5307.0	3578.0	979.0	6022.0	2757.0	3094.0	1830.0	4062.0	637.0	1183.0	1352.0	910.0	1229.0	1377.0	3976.0	1038.0	3981.0	4072.0	526.0	5260.0	6322.0	5665.0	3431.0	3745.0	264.0	480.0	315.0	2147.0	83577.3	1182803.0	1344093.40582
sub-0181	866.0	683.0	1809.0	1557.0	324.0	3196.0	6019.0	3058.0	880.0	4737.0	2521.0	3225.0	1950.0	3645.0	674.0	1663.0	1210.0	807.0	1533.0	1536.0	3903.0	1213.0	4487.0	3430.0	622.0	5376.0	6742.0	4892.0	3720.0	3627.0	318.0	461.0	353.0	2518.0	83550.8	1114971.0	1208157.976809
sub-0182	999.0	793.0	2297.0	1709.0	415.0	3065.0	4878.0	3438.0	899.0	5936.0	2917.0	3378.0	2078.0	4042.0	675.0	1525.0	1380.0	1038.0	1709.0	1568.0	3778.0	1481.0	5100.0	3915.0	752.0	7666.0	8090.0	5476.0	4192.0	3803.0	389.0	444.0	368.0	3153.0	93321.0	1218886.0	1707703.489784
sub-0183	842.0	731.0	2889.0	1916.0	412.0	3112.0	4355.0	2953.0	883.0	5086.0	2673.0	3194.0	2001.0	3424.0	644.0	1733.0	1399.0	829.0	1810.0	1619.0	4452.0	1224.0	5317.0	3975.0	634.0	5645.0	7717.0	5827.0	4044.0	4203.0	349.0	420.0	427.0	2339.0	88937.8	1222139.0	1389022.790286
sub-0184	966.0	604.0	1884.0	1405.0	463.0	3536.0	5793.0	3288.0	899.0	4692.0	2928.0	2433.0	2066.0	3460.0	604.0	1670.0	1166.0	862.0	1491.0	1130.0	4121.0	1340.0	5158.0	3947.0	496.0	4874.0	7832.0	5818.0	3404.0	3328.0	315.0	423.0	331.0	2204.0	84932.1	1119673.0	1421105.874308
sub-0185	635.0	461.0	2134.0	1658.0	414.0	2604.0	5058.0	3178.0	783.0	5390.0	2381.0	3067.0	1770.0	3674.0	512.0	1429.0	1159.0	773.0	1442.0	1767.0	3589.0	1089.0	4720.0	3792.0	525.0	4648.0	6634.0	5964.0	3460.0	3422.0	301.0	441.0	353.0	2441.0	81665.9	1031360.0	1164638.993604
sub-0186	758.0	781.0	2363.0	1585.0	403.0	2974.0	4765.0	3652.0	828.0	4755.0	2489.0	2815.0	1877.0	3941.0	641.0	1231.0	1428.0	808.0	1453.0	1283.0	3991.0	955.0	4475.0	3629.0	585.0	6492.0	6093.0	4867.0	3606.0	3360.0	285.0	400.0	336.0	2073.0	81972.4	1131354.0	1182270.431873
sub-0187	469.0	595.0	2612.0	1357.0	400.0	2558.0	4246.0	3046.0	720.0	4458.0	2510.0	2687.0	1658.0	2886.0	491.0	1441.0	1482.0	728.0	1615.0	1308.0	3839.0	1025.0	4845.0	3537.0	507.0	5627.0	6649.0	4745.0	3246.0	3504.0	277.0	456.0	338.0	1871.0	77733.7	978911.0	1000616.99038
sub-0188	1055.0	584.0	2256.0	1564.0	554.0	3024.0	5206.0	3476.0	974.0	4648.0	2624.0	2650.0	1879.0	3954.0	595.0	1609.0	1923.0	772.0	1881.0	1169.0	4309.0	1091.0	4630.0	3357.0	428.0	6228.0	6958.0	5695.0	3796.0	4191.0	397.0	492.0	357.0	2041.0	86349.6	1171115.0	1671464.758941
sub-0189	882.0	583.0	1959.0	1559.0	489.0	3231.0	4826.0	3523.0	966.0	5220.0	2727.0	3385.0	2070.0	3521.0	701.0	1738.0	1586.0	991.0	1781.0	1462.0	3861.0	1106.0	4905.0	4117.0	434.0	5717.0	7171.0	5930.0	3888.0	4555.0	306.0	558.0	338.0	2557.0	88590.9	1193360.0	1408474.652249
sub-0190	894.0	716.0	2091.0	1433.0	437.0	2601.0	4821.0	3296.0	809.0	4491.0	2599.0	2848.0	1742.0	3006.0	609.0	1525.0	1262.0	685.0	1272.0	1176.0	3804.0	1194.0	4483.0	3646.0	554.0	5656.0	7109.0	4176.0	3698.0	3867.0	263.0	487.0	359.0	2119.0	79720.6	1070956.0	1109211.719412
sub-0191	779.0	646.0	2440.0	1397.0	393.0	2933.0	5616.0	3035.0	885.0	4865.0	2028.0	3077.0	1703.0	3487.0	633.0	1331.0	1624.0	772.0	1985.0	1340.0	3586.0	1189.0	4702.0	3595.0	548.0	5320.0	6294.0	5056.0	3268.0	3307.0	339.0	404.0	270.0	1912.0	80758.7	1089870.0	1177626.199735
sub-0192	792.0	585.0	1961.0	1429.0	379.0	3036.0	4936.0	2787.0	853.0	4493.0	2386.0	2799.0	1673.0	3366.0	621.0	1580.0	1413.0	698.0	1672.0	1103.0	3636.0	1141.0	4401.0	3287.0	692.0	4916.0	6738.0	4818.0	4105.0	3779.0	301.0	517.0	366.0	2071.0	79319.6	1091124.0	1124688.764518
sub-0193	1025.0	777.0	2287.0	1632.0	548.0	3128.0	4825.0	3420.0	899.0	4908.0	2399.0	3339.0	1919.0	3758.0	603.0	1575.0	1710.0	792.0	1660.0	1669.0	4166.0	1392.0	4926.0	4199.0	740.0	5367.0	6818.0	5415.0	3737.0	4265.0	327.0	454.0	376.0	2735.0	87768.9	1200612.0	1497110.433836
sub-0194	949.0	567.0	2345.0	1358.0	301.0	2459.0	5058.0	3166.0	723.0	4474.0	2399.0	2486.0	1874.0	3608.0	592.0	1292.0	1140.0	677.0	1058.0	1359.0	3775.0	847.0	4648.0	3775.0	427.0	5245.0	6111.0	4589.0	3202.0	3218.0	285.0	440.0	308.0	1910.0	76666.5	1023368.0	1084886.607425
sub-0195	942.0	729.0	2478.0	1437.0	418.0	3408.0	5445.0	3261.0	1034.0	5567.0	2561.0	3409.0	1998.0	4015.0	691.0	1230.0	2007.0	788.0	2136.0	1283.0	3877.0	1265.0	4497.0	4386.0	488.0	6129.0	7034.0	5738.0	3873.0	4387.0	321.0	410.0	354.0	2848.0	90440.6	1241762.0	1538419.454402
sub-0196	981.0	802.0	2501.0	1850.0	264.0	2575.0	6013.0	2880.0	966.0	5187.0	2879.0	3588.0	1922.0	3458.0	641.0	1518.0	1212.0	916.0	1764.0	1749.0	4116.0	1289.0	5319.0	4138.0	560.0	6976.0	8186.0	6072.0	4186.0	3767.0	338.0	352.0	359.0	2310.0	91629.5	1228295.0	1668423.982499
sub-0197	773.0	573.0	1918.0	1348.0	373.0	2938.0	3961.0	3111.0	897.0	5069.0	2433.0	3024.0	1626.0	3502.0	534.0	1463.0	1227.0	744.0	1482.0	1410.0	3386.0	1071.0	4451.0	3389.0	526.0	4830.0	7088.0	3976.0	3277.0	3459.0	304.0	461.0	324.0	1863.0	76810.6	1044056.0	1258306.734204
sub-0198	905.0	902.0	2754.0	1891.0	474.0	3836.0	6841.0	4127.0	1131.0	5630.0	2947.0	3120.0	2109.0	4671.0	777.0	1522.0	1475.0	989.0	1646.0	1559.0	4968.0	1505.0	5378.0	4983.0	787.0	7806.0	9028.0	6338.0	4434.0	4358.0	375.0	542.0	381.0	2754.0	102855.0	1365519.0	1458897.139023
sub-0199	832.0	496.0	1674.0	1431.0	493.0	3020.0	4913.0	3040.0	769.0	5529.0	2345.0	3040.0	1801.0	3870.0	588.0	1348.0	1361.0	823.0	1561.0	1385.0	3528.0	1014.0	4074.0	3278.0	537.0	4825.0	5608.0	4291.0	3325.0	3659.0	270.0	482.0	272.0	2095.0	77579.4	1103141.0	1194569.533889
sub-0200	866.0	677.0	2211.0	1840.0	446.0	2874.0	4800.0	3137.0	898.0	5621.0	2716.0	3281.0	1838.0	3493.0	586.0	1504.0	1172.0	804.0	1496.0	1692.0	3605.0	1248.0	5125.0	3722.0	641.0	5597.0	7152.0	6200.0	3717.0	4126.0	273.0	447.0	344.0	1919.0	86070.1	1129728.0	1339088.964463
sub-0201	983.0	770.0	2966.0	1975.0	408.0	2982.0	5028.0	3544.0	964.0	6179.0	2569.0	3775.0	1803.0	3739.0	595.0	1283.0	1603.0	845.0	1735.0	1981.0	4240.0	1230.0	5125.0	3087.0	647.0	5939.0	7786.0	5420.0	3763.0	3732.0	357.0	462.0	326.0	2278.0	90109.3	1251487.0	1453753.118797
sub-0202	944.0	638.0	1951.0	1644.0	398.0	3088.0	5424.0	3326.0	883.0	4652.0	2797.0	3111.0	1786.0	3247.0	579.0	1396.0	1299.0	836.0	1399.0	1677.0	3820.0	1160.0	4211.0	3448.0	529.0	5150.0	6392.0	5568.0	3425.0	3672.0	375.0	512.0	311.0	2055.0	81594.5	1067239.0	1192080.919068
sub-0203	959.0	762.0	2616.0	1659.0	462.0	3261.0	6291.0	3867.0	1093.0	6513.0	2777.0	3261.0	1961.0	3903.0	590.0	1647.0	1583.0	856.0	1533.0	1573.0	3635.0	1298.0	5859.0	3914.0	653.0	6053.0	7517.0	5747.0	3642.0	3107.0	363.0	490.0	380.0	2571.0	92321.5	1238455.0	1667863.760176
sub-0204	849.0	755.0	1821.0	1424.0	360.0	2467.0	4721.0	2794.0	905.0	4231.0	2331.0	2713.0	1793.0	2968.0	549.0	1382.0	1306.0	785.0	1713.0	1314.0	3242.0	1111.0	4574.0	3323.0	481.0	4964.0	6573.0	4490.0	3352.0	2672.0	372.0	405.0	266.0	2002.0	74932.8	1033163.0	992735.380142
sub-0205	977.0	983.0	2694.0	1832.0	451.0	3234.0	5567.0	3077.0	954.0	5285.0	2849.0	2878.0	1899.0	3522.0	537.0	1697.0	1462.0	896.0	1510.0	1440.0	4333.0	1514.0	4910.0	3919.0	684.0	5575.0	7823.0	5179.0	3561.0	3260.0	306.0	419.0	387.0	2018.0	87631.1	1160996.0	1563914.777924
sub-0206	966.0	550.0	2128.0	1685.0	507.0	2877.0	5372.0	3148.0	1035.0	4831.0	2708.0	3276.0	2110.0	3545.0	575.0	1507.0	1440.0	883.0	1642.0	1461.0	3889.0	1080.0	4246.0	4259.0	487.0	6160.0	7589.0	5713.0	3565.0	4558.0	310.0	464.0	317.0	1995.0	86867.2	1150456.0	1339237.223034
sub-0207	1096.0	757.0	2445.0	1506.0	360.0	3024.0	6245.0	3457.0	1238.0	5612.0	2699.0	3903.0	2156.0	3868.0	664.0	1526.0	1401.0	940.0	1563.0	1691.0	4901.0	1300.0	4710.0	4352.0	778.0	6423.0	8003.0	5894.0	3729.0	3845.0	353.0	562.0	346.0	2447.0	93738.4	1259833.0	1649140.369493
sub-0208	753.0	807.0	1934.0	1654.0	341.0	2553.0	4537.0	2467.0	747.0	4276.0	2383.0	2930.0	1754.0	3426.0	543.0	1265.0	1203.0	831.0	1470.0	1369.0	3952.0	1090.0	4701.0	3906.0	470.0	6266.0	7000.0	5451.0	4286.0	3901.0	286.0	413.0	349.0	2100.0	81396.6	1075334.0	1060995.521317
sub-0209	1006.0	906.0	2600.0	1940.0	513.0	3295.0	7053.0	3459.0	1049.0	5529.0	3135.0	3404.0	2291.0	4261.0	720.0	1723.0	1586.0	1026.0	1458.0	1645.0	4453.0	1336.0	6062.0	5474.0	764.0	6620.0	8579.0	6114.0	4447.0	3914.0	348.0	435.0	380.0	3122.0	100646.0	1385722.0	1848661.061498
sub-0210	534.0	667.0	2059.0	1528.0	291.0	3158.0	4599.0	2586.0	793.0	5140.0	2357.0	2845.0	1822.0	2753.0	663.0	1546.0	1142.0	764.0	1571.0	1260.0	3906.0	1158.0	4864.0	3654.0	600.0	4832.0	6697.0	5014.0	3188.0	3043.0	331.0	378.0	276.0	1974.0	77982.2	1040520.0	1342570.105113
sub-0211	915.0	636.0	1721.0	1575.0	408.0	2916.0	5540.0	2801.0	706.0	4782.0	2425.0	3160.0	1793.0	3201.0	602.0	1442.0	1402.0	788.0	1725.0	1602.0	3156.0	1050.0	4495.0	3171.0	535.0	5054.0	6867.0	5251.0	3503.0	3002.0	302.0	447.0	319.0	2106.0	79372.6	1064667.0	1395877.819049
sub-0212	1062.0	563.0	2820.0	1699.0	466.0	3131.0	5363.0	3598.0	760.0	5914.0	3155.0	3236.0	2290.0	3581.0	733.0	1605.0	1756.0	976.0	1528.0	1714.0	3781.0	1176.0	5714.0	3736.0	614.0	6674.0	7713.0	4718.0	4115.0	3242.0	312.0	514.0	394.0	2029.0	90680.6	1272058.0	1690078.280264
sub-0213	846.0	858.0	2665.0	2180.0	414.0	3751.0	4927.0	3547.0	1099.0	6199.0	3593.0	3794.0	2575.0	3786.0	840.0	1737.0	1511.0	1035.0	1397.0	2059.0	4202.0	1391.0	5674.0	4695.0	714.0	8386.0	10239.0	6829.0	4274.0	4945.0	389.0	513.0	398.0	2379.0	103837.0	1374934.0	1803991.743275
sub-0214	1042.0	889.0	2587.0	1716.0	397.0	3531.0	7627.0	3586.0	928.0	5620.0	2920.0	3585.0	2084.0	4077.0	844.0	1799.0	1471.0	1157.0	1702.0	1668.0	4802.0	1190.0	5802.0	5011.0	740.0	8352.0	7928.0	6548.0	4183.0	3785.0	373.0	484.0	320.0	2713.0	101388.0	1318561.0	1509055.969452
sub-0215	681.0	933.0	2500.0	1817.0	337.0	3246.0	6822.0	3349.0	1012.0	6736.0	2885.0	3382.0	2190.0	4038.0	797.0	1437.0	1422.0	909.0	1471.0	1571.0	4186.0	1337.0	4802.0	4242.0	663.0	7433.0	8217.0	5945.0	3465.0	3958.0	397.0	346.0	291.0	2344.0	95159.1	1269350.0	1209103.356156
sub-0216	910.0	914.0	2374.0	1767.0	435.0	3165.0	5060.0	3465.0	1173.0	5819.0	3004.0	3565.0	2026.0	3507.0	558.0	1763.0	1354.0	922.0	1962.0	1701.0	3692.0	1379.0	4324.0	4301.0	833.0	6563.0	7452.0	5459.0	3723.0	4281.0	347.0	523.0	349.0	2231.0	90900.9	1125366.0	1541804.522307
sub-0217	806.0	552.0	2069.0	1561.0	559.0	3389.0	4801.0	3830.0	1023.0	5772.0	2892.0	2919.0	1966.0	3542.0	569.0	1513.0	1410.0	966.0	1754.0	1448.0	4082.0	1134.0	5126.0	4853.0	536.0	6731.0	8166.0	5745.0	3780.0	4160.0	390.0	544.0	395.0	2634.0	91610.7	1227799.0	1606021.742306
